transaction_id,amount_usd,hour_of_day,account_age_days,transactions_last_hour,distance_from_home_km,is_anomaly,anomaly_score,flagged
tx103750,39.72,13,410.0,2,4.71,0,-0.17806337315656368,0
tx100893,15.89,18,455.0,1,1.43,0,-0.17808797203591836,0
tx102647,19.3,16,1545.0,2,2.36,0,-0.17809833454167745,0
tx103747,47.78,11,1429.0,2,2.96,0,-0.17811298931847908,0
tx101578,39.17,19,876.0,0,3.02,0,-0.1781145815415816,0
tx103636,48.3,9,1426.0,0,2.89,0,-0.17811671279156882,0
tx102034,45.87,19,1109.0,1,6.48,0,-0.1781284739329148,0
tx100804,43.37,9,1538.0,0,1.65,0,-0.1781356850157229,0
tx103268,49.61,9,538.0,1,8.45,0,-0.17814280015518819,0
tx102173,35.67,21,1034.0,1,3.19,0,-0.17814304172514717,0
tx100448,34.66,8,1259.0,2,1.26,0,-0.17814344076618455,0
tx100206,36.39,10,685.0,0,9.29,0,-0.17814876761675424,0
tx103420,22.59,11,1487.0,2,0.59,0,-0.17815822163921002,0
tx104568,18.04,8,1424.0,0,1.63,0,-0.1781772916156672,0
tx102932,17.3,19,1529.0,1,0.97,0,-0.1781828706614797,0
tx100198,15.25,8,1600.0,1,1.3,0,-0.17819258365004215,0
tx104647,25.96,12,1809.0,1,2.29,0,-0.17823209514694316,0
tx100141,62.75,11,831.0,1,2.12,0,-0.17827265159164246,0
tx102142,30.41,20,1447.0,1,5.01,0,-0.1782811900414361,0
tx101938,12.24,8,1477.0,1,1.74,0,-0.17829838576913165,0
tx103235,24.87,15,1567.0,2,0.64,0,-0.17831250417076588,0
tx103875,40.08,18,1287.0,0,2.37,0,-0.17833565066094637,0
tx101813,17.94,19,1495.0,1,1.02,0,-0.17834116478467305,0
tx101104,19.43,10,234.0,1,5.12,0,-0.17835131211948285,0
tx100352,23.93,19,768.0,0,1.39,0,-0.17835324283699655,0
tx101059,23.48,18,740.0,2,3.64,0,-0.17841145513837403,0
tx103553,14.72,10,584.0,0,0.74,0,-0.1784481543480428,0
tx104197,46.27,15,472.0,0,4.68,0,-0.17845652643085996,0
tx101100,13.19,10,658.0,0,0.6,0,-0.1784599884828157,0
tx101808,39.01,12,435.0,2,1.13,0,-0.178461023544498,0
tx101498,25.43,8,1510.0,1,0.16,0,-0.17848269590512794,0
tx101651,17.52,17,1405.0,0,5.84,0,-0.17848447869936546,0
tx103302,22.99,19,749.0,0,2.1,0,-0.17849731415955006,0
tx103014,22.59,15,1782.0,1,0.52,0,-0.17851568488233843,0
tx101365,14.34,13,825.0,2,0.79,0,-0.17851736735739782,0
tx101225,44.56,16,900.0,2,0.33,0,-0.178527097811357,0
tx100031,39.47,20,1417.0,1,2.13,0,-0.17853179628634297,0
tx100879,22.19,8,1457.0,0,1.27,0,-0.1785781598799427,0
tx101006,28.28,13,1640.0,0,4.45,0,-0.17861349473744875,0
tx102629,22.31,10,220.0,1,6.84,0,-0.17862076155026108,0
tx104309,22.98,21,1103.0,1,4.44,0,-0.17863855613651042,0
tx104832,35.42,8,1161.0,1,9.45,0,-0.17863924691873578,0
tx103325,11.6,11,319.0,1,2.53,0,-0.1786442134235044,0
tx103969,11.08,15,1060.0,0,4.81,0,-0.1786503100103234,0
tx103473,30.26,20,1396.0,1,3.43,0,-0.1786613601153142,0
tx100251,19.61,13,1789.0,1,1.5,0,-0.17867861438211752,0
tx104117,15.27,15,713.0,2,7.4,0,-0.17867999360979975,0
tx103787,28.42,13,1622.0,0,0.6,0,-0.17873377874460145,0
tx101288,33.22,16,524.0,0,7.61,0,-0.17874285450672195,0
tx101194,35.47,19,1453.0,0,3.59,0,-0.17874568628172294,0
tx100088,49.78,17,831.0,0,2.22,0,-0.17876543199687073,0
tx102744,48.39,9,962.0,2,1.49,0,-0.17878742209001075,0
tx103258,22.99,7,895.0,1,5.03,0,-0.17880348925680184,0
tx102392,28.74,19,922.0,0,5.06,0,-0.17885600758377374,0
tx101193,29.65,9,1635.0,1,6.72,0,-0.17889335908982212,0
tx102719,50.59,11,564.0,0,0.72,0,-0.17889479122801194,0
tx100081,12.2,15,1580.0,1,6.9,0,-0.1788980125638024,0
tx102937,28.53,17,1281.0,2,4.17,0,-0.17891559944063318,0
tx102484,38.79,9,1415.0,0,6.25,0,-0.1789325729545565,0
tx102845,20.56,20,815.0,1,2.7,0,-0.17894557827399465,0
tx103147,37.2,13,1101.0,0,7.69,0,-0.17894586778397525,0
tx101674,16.27,9,681.0,2,5.59,0,-0.17896595090263728,0
tx103281,10.26,9,761.0,1,1.3,0,-0.17898827079020252,0
tx101941,21.9,9,383.0,0,4.11,0,-0.1789999747834105,0
tx100757,17.83,19,499.0,1,5.59,0,-0.1790111052377168,0
tx104615,24.79,15,235.0,1,0.9,0,-0.179055104659178,0
tx104134,13.48,18,557.0,1,4.66,0,-0.17913179868917867,0
tx103204,30.2,8,872.0,2,2.91,0,-0.17915806911098026,0
tx102371,19.86,19,1521.0,1,4.98,0,-0.17917357640726433,0
tx101396,20.42,12,624.0,0,0.16,0,-0.17917909306546875,0
tx103212,13.76,9,1069.0,2,3.01,0,-0.17918684185012168,0
tx103374,63.24,14,1114.0,1,4.0,0,-0.17924179207698698,0
tx100850,21.2,19,1475.0,0,1.45,0,-0.17925039817791344,0
tx103475,34.46,15,205.0,1,6.04,0,-0.17925332600728883,0
tx102054,30.91,17,1083.0,0,0.09,0,-0.17926627522855537,0
tx101693,28.67,19,858.0,1,7.94,0,-0.17927339119925056,0
tx103853,23.95,18,553.0,1,0.15,0,-0.17928011261947535,0
tx104949,33.2,18,1584.0,0,1.59,0,-0.17928088864363695,0
tx104241,20.4,9,556.0,0,0.76,0,-0.17929817647108753,0
tx103096,22.31,13,235.0,1,0.39,0,-0.1792986784980915,0
tx102634,24.65,19,694.0,0,2.34,0,-0.17931079675718314,0
tx104829,22.69,10,1307.0,2,0.72,0,-0.17933181508662505,0
tx100035,21.08,10,213.0,1,1.13,0,-0.17933609714707932,0
tx101048,26.98,18,874.0,2,2.5,0,-0.1793430903826569,0
tx100898,18.59,12,798.0,0,7.5,0,-0.17937753232603293,0
tx104034,49.22,12,914.0,2,2.45,0,-0.17942752606673518,0
tx103829,48.34,12,936.0,2,0.91,0,-0.17943108247016093,0
tx104980,43.45,10,1341.0,0,0.67,0,-0.17944933327976192,0
tx102131,30.77,12,829.0,0,9.43,0,-0.17947535771623657,0
tx103060,36.37,17,1209.0,2,4.98,0,-0.17948967839712332,0
tx102701,17.42,18,1173.0,0,0.59,0,-0.1795532495726267,0
tx100812,23.41,13,1795.0,1,5.17,0,-0.17962825743720479,0
tx104003,31.09,8,1123.0,0,4.65,0,-0.1796440078424164,0
tx101747,26.35,13,174.0,1,0.81,0,-0.17965239848144393,0
tx100012,60.01,10,742.0,1,0.33,0,-0.17965984135976737,0
tx100896,29.46,10,1274.0,2,6.65,0,-0.17976214988562367,0
tx102306,12.22,17,1334.0,1,0.49,0,-0.17981223795741924,0
tx101735,53.93,17,1547.0,1,1.86,0,-0.17983129592459318,0
tx102133,43.78,15,603.0,2,4.09,0,-0.1798409890237913,0
tx100310,35.6,19,573.0,1,0.72,0,-0.1798854450749242,0
tx103794,25.55,14,1564.0,2,0.99,0,-0.17991053558228343,0
tx101624,42.59,16,474.0,0,0.88,0,-0.17993058443116994,0
tx100826,38.41,14,867.0,0,0.01,0,-0.17995954205897935,0
tx100237,25.86,14,351.0,0,5.02,0,-0.17997173508841025,0
tx104903,28.72,14,223.0,1,0.83,0,-0.17999898663485725,0
tx103101,29.72,19,1117.0,0,1.81,0,-0.1800244145046455,0
tx103997,17.88,18,1503.0,0,3.98,0,-0.18003576941820676,0
tx100612,28.17,15,1407.0,2,0.54,0,-0.1800474531758593,0
tx104555,36.95,15,708.0,2,0.27,0,-0.18006126650866977,0
tx100052,23.53,10,578.0,2,0.44,0,-0.18007304984971917,0
tx101876,32.82,14,393.0,2,2.43,0,-0.1800775728711314,0
tx104578,21.11,19,769.0,1,0.32,0,-0.1800797541647005,0
tx102041,32.32,19,489.0,1,1.24,0,-0.1800798946322067,0
tx104501,25.62,8,937.0,0,1.18,0,-0.18008547992494894,0
tx103572,24.62,13,319.0,0,4.22,0,-0.18009550126295543,0
tx104104,52.81,13,495.0,1,8.42,0,-0.18010379532558696,0
tx101831,25.02,11,1719.0,1,0.38,0,-0.1801080087800428,0
tx104272,21.84,10,226.0,1,6.52,0,-0.18012463027604636,0
tx104643,54.66,15,1052.0,0,4.05,0,-0.18014817589705673,0
tx104983,53.77,14,1394.0,0,3.4,0,-0.18018023260171895,0
tx102673,31.4,18,1032.0,2,5.15,0,-0.18019487947422225,0
tx100909,21.21,19,873.0,0,4.66,0,-0.1802073189118779,0
tx102545,32.42,19,1258.0,0,2.05,0,-0.18020738296313932,0
tx104883,49.07,17,1581.0,1,3.46,0,-0.18022466858724828,0
tx103287,33.02,14,362.0,0,1.32,0,-0.18023369570311154,0
tx102790,12.5,13,1617.0,1,5.9,0,-0.18026293020817108,0
tx103721,29.72,12,159.0,1,5.43,0,-0.1802840054093206,0
tx101497,25.66,13,317.0,0,2.78,0,-0.18028829504147376,0
tx103155,57.14,18,988.0,1,2.5,0,-0.18029529547710066,0
tx100895,31.56,9,544.0,0,5.19,0,-0.18031169840855404,0
tx103971,28.32,9,388.0,0,1.63,0,-0.18031427132180539,0
tx101957,40.16,12,1777.0,1,2.76,0,-0.18033189939728195,0
tx101991,36.2,17,652.0,2,1.84,0,-0.18034233187363596,0
tx102792,36.92,10,924.0,0,7.94,0,-0.18047844173578148,0
tx101719,33.69,8,1208.0,0,5.48,0,-0.180495503465066,0
tx102111,8.73,16,1447.0,1,2.4,0,-0.18050350303948237,0
tx100087,36.29,18,983.0,2,3.49,0,-0.18052210836166172,0
tx104490,34.37,19,1375.0,0,1.81,0,-0.18054655445773488,0
tx103090,37.53,12,1100.0,2,0.22,0,-0.1805629806169599,0
tx100442,30.8,12,1558.0,2,4.03,0,-0.18056829249929696,0
tx101430,34.69,19,1109.0,0,2.71,0,-0.18057121367071716,0
tx102924,30.74,12,809.0,0,9.65,0,-0.18057595679452576,0
tx104402,40.96,17,1457.0,1,0.09,0,-0.1805923393957563,0
tx103777,19.75,13,382.0,1,7.98,0,-0.18060590543313937,0
tx100177,54.71,14,685.0,0,1.08,0,-0.18061518074662464,0
tx102887,49.79,11,1539.0,1,6.86,0,-0.18062416840103784,0
tx103023,25.73,13,478.0,2,1.25,0,-0.18062627561057631,0
tx104962,23.61,18,530.0,1,7.92,0,-0.18064608633799611,0
tx102762,32.18,14,385.0,0,1.08,0,-0.18065951244090817,0
tx102086,33.33,14,356.0,0,1.23,0,-0.18070441791439573,0
tx104870,24.06,8,1033.0,2,2.07,0,-0.18070784202073537,0
tx100393,26.71,9,1162.0,2,0.42,0,-0.18074592861177052,0
tx103118,57.24,13,1480.0,1,1.17,0,-0.18075633162436433,0
tx100941,11.88,13,1500.0,0,1.39,0,-0.18078147220203145,0
tx102737,35.52,12,1415.0,2,6.67,0,-0.18083530852675056,0
tx103166,20.79,9,1308.0,0,5.76,0,-0.18084151156994072,0
tx102401,21.15,9,519.0,2,2.92,0,-0.18084758873929913,0
tx101152,15.43,12,437.0,0,2.71,0,-0.1808685534643315,0
tx101061,13.11,17,1051.0,0,2.45,0,-0.18089607603563723,0
tx104039,35.97,11,769.0,2,7.68,0,-0.1808983246350765,0
tx101275,41.8,19,1228.0,1,1.63,0,-0.18090267593101045,0
tx102592,27.27,12,1777.0,1,1.23,0,-0.18090570446509974,0
tx103974,19.58,13,1553.0,2,3.29,0,-0.18091606344238453,0
tx100526,18.65,19,808.0,1,1.47,0,-0.18094788376830717,0
tx102143,13.54,15,1241.0,2,3.65,0,-0.18099752791691165,0
tx104446,36.07,8,993.0,0,3.87,0,-0.18100200304620712,0
tx101120,41.84,13,249.0,1,3.77,0,-0.18100488301726048,0
tx104021,33.02,12,1713.0,1,6.91,0,-0.1810197298017993,0
tx102774,53.95,14,1428.0,0,3.21,0,-0.18104014739882518,0
tx100722,36.67,10,1508.0,0,0.7,0,-0.18104744454429833,0
tx103394,37.16,13,471.0,2,5.17,0,-0.181052398797445,0
tx101450,9.39,10,1237.0,1,5.14,0,-0.18106185985551349,0
tx102219,16.11,12,1264.0,1,8.32,0,-0.18106471785890188,0
tx100587,34.95,9,1407.0,2,3.57,0,-0.1810702906356425,0
tx101178,41.49,14,1455.0,2,5.71,0,-0.18107067025406454,0
tx100209,38.02,18,1428.0,0,4.4,0,-0.18111078811139236,0
tx101823,24.52,16,1166.0,2,6.62,0,-0.1811346384630136,0
tx102998,38.81,17,578.0,0,1.51,0,-0.1812483612022061,0
tx104299,37.15,20,1119.0,1,2.6,0,-0.1812696302563347,0
tx103950,33.82,19,1511.0,0,4.39,0,-0.18127228551925706,0
tx100876,46.69,15,1537.0,0,1.19,0,-0.18128797960832027,0
tx102688,25.3,19,1563.0,1,1.47,0,-0.18131149054429585,0
tx103426,31.21,14,1800.0,1,4.15,0,-0.18132566590798882,0
tx101385,43.37,15,452.0,0,1.54,0,-0.18134316888858187,0
tx101626,21.2,15,1701.0,0,3.09,0,-0.18134900176783025,0
tx100745,19.05,9,1602.0,1,0.8,0,-0.18139293878780555,0
tx102178,27.65,9,1436.0,0,6.54,0,-0.1813965085151289,0
tx103500,11.1,14,1425.0,0,2.47,0,-0.1813995689884788,0
tx100385,11.7,13,885.0,1,0.07,0,-0.18141408865964886,0
tx103593,51.68,13,1006.0,1,9.06,0,-0.18141487905154852,0
tx100136,15.7,12,1670.0,1,2.47,0,-0.18142767964513223,0
tx103392,23.67,8,320.0,1,2.32,0,-0.1814392512912223,0
tx103105,33.76,16,1778.0,1,0.65,0,-0.18145122988430307,0
tx103116,31.97,18,1546.0,0,0.93,0,-0.1814653590921062,0
tx102562,30.28,8,1386.0,1,7.59,0,-0.181473169786522,0
tx103340,34.97,19,1011.0,0,0.87,0,-0.18148484752413802,0
tx100387,25.08,18,1479.0,1,0.21,0,-0.18148489144348112,0
tx103771,16.12,14,1594.0,0,2.53,0,-0.18148847308492783,0
tx103280,17.97,10,895.0,2,5.36,0,-0.18149861353304575,0
tx102656,27.11,13,944.0,0,9.21,0,-0.18156744469532093,0
tx100337,24.92,11,1144.0,0,0.05,0,-0.1816060012848158,0
tx104222,47.91,13,1656.0,1,1.18,0,-0.181661778140571,0
tx103176,28.3,15,381.0,0,3.97,0,-0.1816958077146229,0
tx104483,17.82,12,1740.0,1,3.6,0,-0.18170236889943353,0
tx104563,29.27,17,1729.0,1,1.75,0,-0.1817143216826575,0
tx102524,32.53,10,401.0,1,10.22,0,-0.18171999160845098,0
tx101602,53.58,12,674.0,1,9.25,0,-0.18175438523352366,0
tx104248,27.52,13,786.0,2,0.24,0,-0.18175635808213525,0
tx101866,16.5,12,722.0,2,0.88,0,-0.1817895112882385,0
tx100276,29.56,17,1135.0,2,1.56,0,-0.18179506693017716,0
tx102318,33.85,9,887.0,2,0.84,0,-0.18182525709584713,0
tx103244,27.9,17,505.0,1,9.4,0,-0.18185348361699977,0
tx101114,36.41,19,1081.0,0,3.18,0,-0.18187566912118291,0
tx100964,28.84,18,611.0,0,1.93,0,-0.18189235955091976,0
tx103660,17.96,17,1195.0,0,5.53,0,-0.181895728531764,0
tx100353,25.76,15,616.0,2,1.4,0,-0.18196224287996698,0
tx103947,26.76,19,1402.0,0,1.8,0,-0.18199420692551505,0
tx100564,28.48,16,1661.0,0,2.59,0,-0.1820633843509733,0
tx102378,19.96,12,1175.0,0,7.05,0,-0.1820683258003734,0
tx101783,42.45,10,1412.0,0,2.64,0,-0.18207542390593018,0
tx100139,35.57,16,1450.0,0,0.1,0,-0.18207745368347156,0
tx100174,25.26,18,715.0,0,0.58,0,-0.1820885866187275,0
tx104286,48.69,14,1664.0,1,1.7,0,-0.18208925219188915,0
tx103437,23.93,8,1234.0,0,0.95,0,-0.18210187354308693,0
tx103252,47.76,15,778.0,0,0.69,0,-0.1821095353578452,0
tx100053,21.31,16,1403.0,2,1.49,0,-0.18215515263503224,0
tx104178,27.03,13,792.0,1,11.05,0,-0.18218609824777027,0
tx101663,14.63,15,634.0,1,9.25,0,-0.18218940868997946,0
tx104741,32.16,20,1084.0,1,1.78,0,-0.18219286309264104,0
tx100245,31.01,14,1139.0,0,7.67,0,-0.18223525161134896,0
tx100756,47.63,13,1094.0,0,5.38,0,-0.18224054473661955,0
tx102364,31.25,18,954.0,2,3.99,0,-0.18225951791951023,0
tx100338,25.7,13,1258.0,2,7.0,0,-0.18227459229018794,0
tx100870,30.95,14,785.0,2,7.66,0,-0.18228340987615854,0
tx100558,30.42,18,1060.0,0,0.43,0,-0.18228940334458932,0
tx104668,31.71,15,1402.0,2,0.73,0,-0.18231118695051418,0
tx101606,50.29,9,729.0,1,0.19,0,-0.1823285835336803,0
tx101870,22.91,11,643.0,0,8.11,0,-0.1823333630447928,0
tx103267,30.31,14,1273.0,0,0.01,0,-0.1823387542202175,0
tx100296,24.22,14,317.0,1,8.12,0,-0.1823535086844601,0
tx103786,41.87,16,447.0,0,1.88,0,-0.18235647541550903,0
tx101420,30.23,14,351.0,1,8.12,0,-0.1823718662681994,0
tx104357,49.54,14,909.0,0,0.37,0,-0.1824191579067378,0
tx104599,51.91,15,1582.0,1,3.14,0,-0.18242052770852352,0
tx100147,44.12,16,948.0,2,6.68,0,-0.18244436108454798,0
tx101966,25.75,13,1616.0,0,4.85,0,-0.1824596948139086,0
tx100643,52.28,11,782.0,0,4.83,0,-0.1824669887712415,0
tx102383,38.39,13,547.0,0,0.61,0,-0.18246904150473964,0
tx103992,18.13,12,646.0,2,1.02,0,-0.1824866573713967,0
tx101815,17.45,8,1551.0,1,1.16,0,-0.1825137730222236,0
tx104324,23.14,10,401.0,2,3.99,0,-0.18253066951754815,0
tx104637,61.24,10,1053.0,1,2.28,0,-0.18253248359464108,0
tx104121,27.92,16,553.0,2,1.74,0,-0.18254870589592292,0
tx100741,44.59,13,493.0,0,4.89,0,-0.18259523906798608,0
tx103543,33.18,8,1054.0,0,4.37,0,-0.18262570190060134,0
tx104804,20.75,18,1252.0,0,2.39,0,-0.18263543000235555,0
tx102448,39.37,9,773.0,0,1.53,0,-0.18264630576990204,0
tx102778,38.96,15,1483.0,2,2.63,0,-0.18265125435418922,0
tx104755,22.41,19,969.0,0,3.0,0,-0.18267665982379122,0
tx104618,59.01,13,1020.0,1,6.53,0,-0.18268822084458058,0
tx102051,22.45,17,1672.0,1,3.42,0,-0.18269697067824664,0
tx103250,46.75,16,820.0,2,5.02,0,-0.182711067260939,0
tx102735,22.58,12,751.0,0,0.17,0,-0.1827258288337374,0
tx102226,52.3,18,634.0,1,2.18,0,-0.1827495899852813,0
tx100210,37.46,15,1180.0,2,5.58,0,-0.1827516535160238,0
tx101736,22.99,11,1269.0,2,0.36,0,-0.1827961955193665,0
tx104016,22.58,15,674.0,0,0.07,0,-0.18279655005547313,0
tx101329,48.15,13,1262.0,0,0.49,0,-0.18280016112164127,0
tx102510,30.17,11,1078.0,0,0.07,0,-0.18285237177841468,0
tx102387,14.37,13,387.0,1,0.35,0,-0.1828930870911739,0
tx101500,21.06,10,852.0,2,0.61,0,-0.18289614882978222,0
tx104406,29.66,18,1507.0,0,4.33,0,-0.18293933209202423,0
tx102876,27.18,17,1467.0,0,0.52,0,-0.1829917738467669,0
tx100799,34.33,12,619.0,2,5.86,0,-0.18301764033655904,0
tx100860,23.48,15,280.0,1,0.43,0,-0.1830226574778046,0
tx104649,48.81,16,626.0,0,1.59,0,-0.18303241888122923,0
tx104063,23.17,9,1120.0,2,4.28,0,-0.18305538509375574,0
tx102011,28.89,8,1322.0,0,2.14,0,-0.18305550782805835,0
tx100905,13.93,17,1561.0,1,1.68,0,-0.18305598677918744,0
tx101920,12.8,10,696.0,0,1.51,0,-0.18306798268271807,0
tx103906,23.12,17,698.0,2,2.22,0,-0.18307624656187044,0
tx102565,17.59,12,1578.0,1,0.27,0,-0.18309632242129426,0
tx103819,17.17,9,1204.0,0,1.59,0,-0.18310134765484298,0
tx101568,35.89,12,500.0,0,0.76,0,-0.18310451183682058,0
tx102618,33.81,19,1184.0,0,3.77,0,-0.18313819841870155,0
tx100808,39.36,18,1314.0,1,6.91,0,-0.18314156037444568,0
tx104347,26.41,15,483.0,0,0.32,0,-0.18320073999311032,0
tx104107,35.31,17,1562.0,0,2.04,0,-0.18320932026046993,0
tx100366,41.24,13,798.0,2,6.36,0,-0.18321338902513962,0
tx103044,39.67,11,646.0,2,7.11,0,-0.18324933773272956,0
tx100583,24.79,18,1271.0,1,7.17,0,-0.183252554165363,0
tx103140,42.78,16,1119.0,2,2.1,0,-0.18326680002590534,0
tx101615,24.27,16,1520.0,2,3.0,0,-0.18328732790285973,0
tx100872,44.1,8,453.0,1,1.47,0,-0.18329012221748153,0
tx101809,16.36,11,275.0,1,2.16,0,-0.18334245204522553,0
tx101307,21.98,10,217.0,1,4.18,0,-0.183345605063865,0
tx104437,35.24,13,558.0,2,2.09,0,-0.18337365168522324,0
tx102602,37.86,10,580.0,0,0.75,0,-0.18338053967657936,0
tx100473,39.62,19,804.0,1,1.47,0,-0.18338055327108416,0
tx102369,18.25,13,411.0,0,1.69,0,-0.18341307386215544,0
tx101688,33.83,10,462.0,0,1.15,0,-0.18342160482458492,0
tx102497,55.72,12,1364.0,1,1.44,0,-0.18343330756979598,0
tx100099,24.89,9,474.0,0,1.4,0,-0.1834538216686844,0
tx104715,47.45,12,543.0,1,9.1,0,-0.18346097159843683,0
tx100149,37.67,14,470.0,0,0.68,0,-0.18348099637869486,0
tx103886,16.63,9,868.0,2,3.64,0,-0.18349763584619294,0
tx104559,19.95,9,572.0,0,2.39,0,-0.1835241136431764,0
tx102165,27.43,9,655.0,0,0.83,0,-0.1835261516023049,0
tx104361,26.91,15,1484.0,1,10.25,0,-0.18353204094970443,0
tx103259,43.76,19,802.0,1,4.06,0,-0.18353476735548502,0
tx102156,20.48,10,1466.0,0,1.48,0,-0.18355065998540548,0
tx103425,55.34,12,1438.0,1,5.95,0,-0.18358389142366588,0
tx102130,21.24,17,903.0,2,1.78,0,-0.18358752408992668,0
tx102365,23.47,13,977.0,0,8.43,0,-0.1836292331532548,0
tx100303,45.46,10,608.0,0,2.9,0,-0.1836628310757648,0
tx101959,19.1,17,1209.0,0,5.31,0,-0.18366722460825058,0
tx101203,29.14,12,1753.0,1,1.58,0,-0.18367851717831102,0
tx102179,49.94,11,384.0,1,0.22,0,-0.18367974451809332,0
tx101696,43.02,11,636.0,2,3.84,0,-0.18370672083989903,0
tx101589,53.56,10,1312.0,1,0.7,0,-0.18371280414787877,0
tx102829,23.71,13,495.0,2,3.38,0,-0.18371570606090237,0
tx100678,18.44,17,522.0,1,6.97,0,-0.18373225099124008,0
tx104680,14.85,12,561.0,0,3.64,0,-0.1837343996551411,0
tx103043,42.09,14,293.0,1,0.34,0,-0.18375733023046947,0
tx101360,47.67,18,1410.0,1,2.51,0,-0.18376987944349316,0
tx103021,21.98,16,342.0,0,2.93,0,-0.18379676963373348,0
tx102995,18.91,12,420.0,0,2.43,0,-0.18383636443282303,0
tx103284,35.89,17,279.0,1,3.59,0,-0.18384013835877355,0
tx101627,36.56,15,579.0,0,0.43,0,-0.18384857710547708,0
tx103956,29.61,16,841.0,2,0.33,0,-0.1838633678569878,0
tx104079,36.3,19,509.0,1,3.29,0,-0.18386962098087245,0
tx102153,21.58,11,1614.0,0,4.07,0,-0.18390068337810417,0
tx100379,15.72,14,558.0,1,0.14,0,-0.18391268124850751,0
tx100299,15.04,8,1439.0,1,5.15,0,-0.18393672143813128,0
tx102147,39.76,16,1624.0,1,0.28,0,-0.18398114028105272,0
tx102691,46.19,11,1251.0,0,0.51,0,-0.18399015310968725,0
tx101190,16.59,10,467.0,0,2.04,0,-0.18403754545255946,0
tx102397,43.74,12,254.0,1,3.14,0,-0.18404000036415175,0
tx102914,27.09,15,671.0,2,6.66,0,-0.1840741568567209,0
tx101871,51.23,15,1404.0,1,6.87,0,-0.18408021013159276,0
tx103763,24.45,11,1595.0,0,1.56,0,-0.18410375214105662,0
tx100368,21.92,10,1557.0,0,3.55,0,-0.1841143712279461,0
tx102894,34.99,9,720.0,2,5.81,0,-0.1841201330513994,0
tx103068,15.32,8,929.0,1,5.85,0,-0.18414425433398823,0
tx102228,54.04,8,1241.0,1,3.47,0,-0.1841849804889833,0
tx102888,16.13,16,538.0,0,2.58,0,-0.18418974725088066,0
tx104275,47.56,17,994.0,0,1.75,0,-0.18421695939567106,0
tx103644,56.73,11,865.0,1,7.1,0,-0.1842428931807601,0
tx102753,49.78,14,1240.0,0,2.77,0,-0.18433043054498716,0
tx102980,9.86,11,1012.0,1,1.14,0,-0.18434326805305806,0
tx100790,52.02,13,1188.0,0,3.56,0,-0.18436957846820617,0
tx102889,44.1,16,864.0,2,2.26,0,-0.18437004145411384,0
tx102978,43.79,8,671.0,1,7.04,0,-0.18437873589099968,0
tx100080,24.83,13,392.0,0,0.74,0,-0.18438833747792488,0
tx101652,17.85,11,1332.0,2,2.56,0,-0.1843944946306375,0
tx100550,20.32,8,1570.0,1,1.57,0,-0.18444572946700122,0
tx102059,21.63,12,1087.0,2,0.53,0,-0.18445445536149008,0
tx102347,12.71,15,985.0,0,4.98,0,-0.18446078361587903,0
tx100419,13.12,18,689.0,1,4.26,0,-0.18448277293029125,0
tx100824,32.61,19,1417.0,1,0.83,0,-0.18454795219390963,0
tx100300,43.86,16,988.0,1,9.55,0,-0.1845500976248124,0
tx101969,46.87,8,941.0,1,6.58,0,-0.18456170346079165,0
tx100394,44.7,17,1013.0,0,1.2,0,-0.18456898970763852,0
tx103948,36.94,18,1219.0,0,2.76,0,-0.18457154660472896,0
tx100047,14.59,14,549.0,1,0.18,0,-0.18457995096164087,0
tx103711,36.17,10,295.0,1,6.72,0,-0.18458440029984569,0
tx102750,22.9,18,824.0,0,1.87,0,-0.1845901151625408,0
tx102353,24.45,19,1487.0,1,1.46,0,-0.1845915745786763,0
tx101331,39.01,8,1509.0,1,0.9,0,-0.18459866057439833,0
tx103965,22.12,15,1604.0,1,7.46,0,-0.18460850490847452,0
tx102643,54.43,16,705.0,1,8.25,0,-0.18460999047157106,0
tx101075,26.95,18,666.0,0,4.34,0,-0.18461668572276452,0
tx102188,12.07,15,729.0,0,3.04,0,-0.18462090630242683,0
tx102704,11.89,14,1047.0,0,3.74,0,-0.18463593067593242,0
tx102866,34.82,13,505.0,2,3.35,0,-0.18466682670748302,0
tx103828,43.75,14,845.0,1,9.64,0,-0.18466742387176627,0
tx100834,15.99,15,1662.0,1,3.06,0,-0.18468847506846225,0
tx100709,18.25,16,541.0,1,8.67,0,-0.18470213696026128,0
tx100405,30.77,19,503.0,1,4.94,0,-0.18470969013568073,0
tx101566,21.88,9,1061.0,1,0.03,0,-0.18474968635820377,0
tx100677,17.8,14,424.0,0,2.5,0,-0.18475373289891667,0
tx100432,20.7,11,548.0,1,10.19,0,-0.18477315413725265,0
tx102197,47.07,9,995.0,1,8.03,0,-0.18478722803686548,0
tx103085,11.86,11,1062.0,0,2.3,0,-0.18479309416827522,0
tx102844,19.04,9,1253.0,0,1.77,0,-0.18479822419972947,0
tx100086,43.91,8,879.0,1,0.99,0,-0.18480710718019588,0
tx101260,40.66,11,486.0,0,0.75,0,-0.18482064752681726,0
tx104544,19.2,16,440.0,0,2.2,0,-0.18482315397164734,0
tx100408,41.04,12,538.0,0,0.74,0,-0.18485364279730004,0
tx104362,58.64,15,700.0,1,5.85,0,-0.18487331030146098,0
tx103959,36.67,12,519.0,0,0.79,0,-0.18492019400598753,0
tx103727,23.2,12,1233.0,2,0.48,0,-0.184934446191531,0
tx101894,22.65,18,1458.0,1,0.41,0,-0.18493582881867643,0
