trip_id,pickup_datetime,passenger_count,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,distance_mi,trip_duration
trip100255,2023-03-16 20:51:00,2,40.78498019092278,-73.93585172405888,40.7963566234475,-73.92861868226532,0.872,446
trip102930,2023-10-27 17:50:00,1,40.71642475826758,-74.03,40.717754317424806,-74.02721571983544,0.172,185
trip101617,2023-02-07 16:58:00,2,40.670035601230325,-73.98462212760037,40.63,-73.99709579726985,2.842,1431
trip100389,2023-08-31 07:25:00,1,40.68642553522484,-73.9081337463067,40.6864709991826,-73.90810177238848,0.004,147
trip101581,2023-10-28 20:14:00,1,40.74311383557072,-73.95793341302692,40.7736050837681,-74.00713120148272,3.327,1223
trip102956,2023-07-20 11:28:00,4,40.77390504528667,-73.99520267991076,40.79558723983723,-73.97318223668702,1.89,686
trip100924,2023-01-03 16:06:00,2,40.74252289711226,-74.03,40.75930762054731,-74.0159211657114,1.374,667
trip103703,2023-01-15 02:51:00,2,40.71484640382339,-73.99358609464876,40.705437093968925,-74.00289842124154,0.813,272
trip103148,2023-03-07 08:16:00,2,40.829952393120294,-73.9362154753148,40.81599437654306,-73.9187698111814,1.327,451
trip102508,2023-04-01 08:10:00,3,40.79073667306723,-74.00914774393853,40.79625239616709,-74.00854208512723,0.382,359
trip102036,2023-03-11 05:52:00,1,40.7291849927654,-73.99363166072575,40.74850789431465,-73.97962811211718,1.523,485
trip103192,2023-01-25 14:42:00,1,40.75388142263012,-73.93429519724765,40.74985717009906,-73.94299401157114,0.533,299
trip101224,2023-04-05 18:54:00,1,40.709459635211296,-73.93451483771975,40.725455544803914,-73.93746009306197,1.116,545
trip103006,2023-01-04 22:43:00,1,40.66118427956161,-74.03,40.635329269258904,-74.03,1.786,572
trip102549,2023-06-23 09:27:00,2,40.77249046469331,-74.02306249570451,40.77466247332966,-74.02690233865577,0.251,282
trip101946,2023-04-05 04:36:00,1,40.716152760936964,-73.94204947986339,40.71614863841282,-73.94204810407835,0.0,30
trip100739,2023-11-13 21:41:00,2,40.64887291500966,-73.98214895783198,40.66282718320668,-73.99228812477206,1.101,326
trip100040,2023-05-16 08:14:00,2,40.78344643770416,-73.97585203016129,40.77199240211568,-73.96071964306812,1.119,814
trip100868,2023-11-26 00:32:00,1,40.723680663928015,-73.88309394327732,40.72477806976404,-73.88393908376906,0.088,302
trip102779,2023-08-15 19:39:00,1,40.70451089869647,-73.90993974299562,40.72290073152679,-73.94760502873233,2.346,1092
trip100539,2023-07-07 01:53:00,1,40.71460454012031,-73.94892492067767,40.71014812173076,-73.95405684257508,0.409,118
trip102745,2023-10-18 04:10:00,1,40.80220417809896,-73.96515437032828,40.80468031549687,-73.94610182229815,1.011,474
trip103903,2023-04-28 16:41:00,1,40.73960231440452,-74.00346011244909,40.75497228787472,-74.0027145681572,1.063,500
trip102723,2023-04-06 16:26:00,2,40.7580841006351,-74.03,40.75540961365177,-74.03,0.185,109
trip101371,2023-01-22 03:14:00,1,40.78731044819797,-73.9661801236838,40.800916201743014,-73.95756933636798,1.042,337
trip101145,2023-12-30 20:15:00,4,40.78105469911438,-73.97492889598131,40.77339124694552,-73.98043403779604,0.603,236
trip101031,2023-04-22 06:41:00,2,40.75912487717136,-73.9430730317251,40.77595150423624,-73.93909239761292,1.181,378
trip100372,2023-08-07 07:35:00,2,40.788555729215496,-74.03,40.76024257609898,-74.02973702989384,1.956,1169
trip100667,2023-08-17 17:27:00,1,40.77169300759865,-73.94421406445669,40.78623406520338,-73.96178661239922,1.362,771
trip103019,2023-08-18 15:46:00,3,40.657987228164785,-73.97574698279847,40.657530329383654,-73.97994790350207,0.222,183
trip100357,2023-09-24 03:49:00,1,40.76216544576768,-73.99631749276966,40.785572783201864,-73.89142659710164,5.722,1502
trip100967,2023-08-29 12:49:00,3,40.716601355770116,-74.02991567101213,40.67713609999343,-74.03,2.727,670
trip102831,2023-03-07 13:04:00,1,40.79413029824473,-73.97074545117323,40.81402713381261,-73.98000136538879,1.457,456
trip102783,2023-06-28 18:23:00,3,40.79796899333844,-73.91088418278409,40.799468273781635,-73.91746506866848,0.359,168
trip101353,2023-02-15 23:39:00,4,40.76586822417627,-74.01721346295962,40.7654286507197,-74.01905659295522,0.101,197
trip101035,2023-04-20 11:16:00,1,40.74993733068505,-74.03,40.75525231114146,-74.02704772537179,0.398,168
trip103018,2023-01-25 18:34:00,2,40.767038769572714,-74.01632010842886,40.78250807604787,-74.00723342259617,1.17,445
trip100470,2023-03-09 09:09:00,2,40.76564688036029,-73.96659300703642,40.744382676996565,-73.98612981920596,1.79,853
trip103456,2023-08-24 09:10:00,3,40.76063459269127,-73.91386931869073,40.74029667493822,-73.94737685124504,2.247,1031
trip101396,2023-05-25 18:44:00,2,40.777119360083795,-73.96031482043124,40.85481178986736,-73.95415362672823,5.378,2001
trip103497,2023-05-22 11:40:00,1,40.79856920453945,-73.97010551866396,40.79828544709379,-73.97275779776298,0.14,199
trip101549,2023-12-20 08:46:00,1,40.76779790978631,-74.02522978749805,40.767252753706686,-74.02869163177397,0.185,235
trip101256,2023-07-05 15:31:00,3,40.78485226167394,-73.95807771819784,40.810721726842,-73.96229892424662,1.801,614
trip102094,2023-12-15 04:52:00,2,40.7542566639831,-73.95909975191272,40.778517229068804,-73.95264338907606,1.71,448
trip101555,2023-11-10 23:45:00,2,40.72172330013462,-73.97261336879656,40.7201762521025,-73.97317516044629,0.111,116
trip103450,2023-08-05 01:49:00,1,40.678841014832,-74.03,40.66459913989596,-74.02008631474204,1.113,351
trip101250,2023-04-23 13:24:00,1,40.79352846561292,-73.98436766066435,40.7830110814919,-73.9786622616334,0.786,354
trip101699,2023-05-17 03:49:00,4,40.75916349304194,-74.03,40.73515422310964,-74.03,1.659,559
trip101252,2023-05-19 03:57:00,1,40.71413900548165,-73.90307094229682,40.71250249339802,-73.88562296979255,0.921,287
trip103692,2023-05-08 00:35:00,4,40.66275613178484,-74.03,40.6619716592165,-74.03,0.054,63
trip103716,2023-01-05 20:53:00,3,40.784611637588505,-73.92121715760663,40.78517270734202,-73.93119823789168,0.524,462
trip102933,2023-01-17 18:14:00,2,40.79753735137139,-73.97145736225414,40.82558856597343,-73.96188631705459,2.002,963
trip100079,2023-04-27 00:42:00,1,40.73607940571259,-74.00294897293504,40.73400927854598,-73.99817110412253,0.288,80
trip101172,2023-07-20 19:38:00,3,40.744740391611614,-73.99943817190443,40.759714367913475,-74.02934412020593,1.876,871
trip100814,2023-04-14 22:14:00,1,40.72173702623236,-73.97213313028406,40.7134634479223,-73.96786565471021,0.614,282
trip101852,2023-03-06 01:07:00,1,40.736529794151174,-73.95081453729154,40.681298719522744,-73.92594361662016,4.032,1514
trip102220,2023-12-13 06:51:00,1,40.754170575071306,-73.91316796447781,40.74841137655481,-73.9294653239815,0.941,399
trip102719,2023-08-09 18:59:00,1,40.70112844511346,-73.98208591661614,40.68923235339315,-74.00294989905545,1.368,651
trip103506,2023-11-22 15:16:00,2,40.7418446034454,-74.03,40.80940379078939,-74.03,4.668,1500
trip102105,2023-10-17 18:45:00,4,40.72695723613064,-73.97214246686245,40.73838715934131,-73.97928518038943,0.874,393
trip100133,2023-11-27 07:19:00,1,40.73999997863056,-73.98320922302067,40.713970089301974,-73.97542774068833,1.844,981
trip101140,2023-02-23 15:06:00,1,40.827345775137246,-73.98819355182069,40.840286166401924,-73.96347812722387,1.571,509
trip100933,2023-07-24 02:07:00,4,40.82413272989215,-73.95586643555063,40.828045963148384,-73.94291641783448,0.729,182
trip100928,2023-03-29 12:50:00,2,40.73954788015341,-73.9126931975469,40.79804164834342,-73.91171372204273,4.042,1261
trip100823,2023-09-13 19:11:00,1,40.654750549796326,-74.00636161230761,40.654011391569405,-74.01758498886875,0.591,343
trip101531,2023-02-03 19:46:00,3,40.76392262065706,-73.95254412732913,40.75708419464073,-73.94130127387763,0.755,309
trip101214,2023-04-09 20:13:00,1,40.630673124928634,-73.95581566034375,40.63,-73.9435247521497,0.646,282
trip100504,2023-12-11 23:07:00,4,40.63,-74.01154683707945,40.639262594678826,-74.00335047173695,0.771,378
trip103963,2023-08-11 06:09:00,1,40.72951971996826,-74.02916411926975,40.73513079964123,-74.0090060597716,1.124,473
trip102395,2023-08-15 21:00:00,1,40.697807232140484,-73.99139529161779,40.69331420323891,-73.98673212760188,0.395,254
trip101996,2023-09-20 21:30:00,1,40.76367268415369,-73.96992482818195,40.7553370974394,-73.97325243873203,0.602,326
trip102434,2023-10-29 03:49:00,1,40.73908214286699,-73.9646720087179,40.739735795472996,-73.96591225666175,0.079,324
trip103072,2023-09-16 17:25:00,1,40.67930060158432,-73.99646569103119,40.71021465361914,-73.99944520898218,2.142,730
trip101958,2023-02-02 08:29:00,2,40.737113523886066,-74.03,40.68926503264902,-74.03,3.306,1483
trip101384,2023-12-04 14:18:00,3,40.671155564227284,-73.91126105708592,40.69357390721482,-73.89682939742774,1.724,572
trip100894,2023-05-24 15:37:00,1,40.73597141511299,-74.01846757126198,40.73515633536309,-74.02615988969494,0.407,154
trip100828,2023-11-15 16:43:00,1,40.80463854230178,-73.92222696929268,40.785199550993134,-73.93483061417898,1.496,724
trip103902,2023-04-02 05:03:00,1,40.681495859622636,-73.93130112012304,40.68132211455777,-73.93107868061651,0.017,133
trip102523,2023-11-09 11:00:00,1,40.66897845887196,-73.95262217138435,40.70153016220554,-73.95197470508342,2.249,633
trip101683,2023-02-12 14:18:00,3,40.805278936552604,-74.01937993389876,40.804263893800965,-74.01545613950675,0.217,161
trip103434,2023-08-30 13:35:00,2,40.69243357125211,-74.02412793648453,40.74105490485628,-74.03,3.373,877
trip103409,2023-09-01 00:34:00,1,40.748184592605966,-73.96915856793947,40.72902032053873,-73.95743613815127,1.459,387
trip103346,2023-04-14 20:48:00,1,40.76154854714867,-73.92209552982193,40.77207288033233,-73.89686242738077,1.507,556
trip100652,2023-09-11 12:27:00,2,40.82505494250038,-73.96079217839905,40.82505494551946,-73.96116036241646,0.019,139
trip100172,2023-02-14 12:29:00,1,40.72952574338466,-73.97668545322536,40.73989710407471,-73.98935383848489,0.976,270
trip103197,2023-07-01 03:06:00,2,40.740709940871525,-73.98846642083122,40.74120450284178,-73.98944768289678,0.062,260
trip100038,2023-05-23 13:12:00,1,40.712898345293894,-74.01119341257642,40.70059726625264,-74.02401318372307,1.083,539
trip103826,2023-11-15 10:47:00,2,40.78844079372596,-73.94970772777314,40.798141069815195,-73.93894985511128,0.875,497
trip100713,2023-08-11 14:39:00,2,40.749456190714525,-74.01972894815465,40.760982793373095,-74.00304059544465,1.182,417
trip100090,2023-05-19 22:34:00,1,40.779942329903776,-73.87755575897056,40.77088647238517,-73.83586745650155,2.269,628
trip103947,2023-10-24 10:35:00,4,40.66134932356128,-73.97810218353865,40.66293664229189,-73.97502796511962,0.195,295
trip101205,2023-04-09 03:06:00,2,40.719660439222395,-73.99057278166985,40.704715186382586,-73.98718243805575,1.048,259
trip102923,2023-05-23 20:10:00,1,40.720999490580276,-73.93293762337078,40.71260964012588,-73.94785156384907,0.973,333
trip103291,2023-10-23 09:07:00,4,40.76248048808741,-74.01829244507152,40.7579282262612,-74.00221956732481,0.898,313
trip103597,2023-03-21 02:55:00,2,40.72429888385381,-74.02872331412532,40.73070295795698,-74.01823267369457,0.705,337
trip103141,2023-12-11 16:23:00,3,40.86,-73.94207907582103,40.849944289364785,-73.93123865450538,0.896,367
trip101827,2023-04-24 01:37:00,1,40.820146731150956,-73.8662239586156,40.81342848096215,-73.85569372762261,0.72,268
trip101155,2023-07-14 00:05:00,1,40.75497759051604,-74.01940329296235,40.76056704492468,-74.02345787209318,0.441,239
trip101324,2023-12-27 17:16:00,3,40.760294651301805,-73.9790235823023,40.763919023252356,-73.9924724718745,0.747,248
trip100216,2023-09-16 00:15:00,2,40.774215194665175,-73.92557156839007,40.764362995520784,-73.95438488693168,1.654,424
trip100510,2023-05-01 03:21:00,1,40.67975687411525,-73.99180701588196,40.68263425145016,-73.98902012682832,0.247,103
trip101680,2023-11-23 18:39:00,2,40.68246987687482,-74.00391556060382,40.66859953594258,-73.99598303790137,1.045,433
trip100499,2023-11-28 03:45:00,2,40.68272226263978,-74.00250966864404,40.68217954716566,-74.00286900026596,0.042,175
trip103630,2023-06-02 02:47:00,4,40.78270927886634,-73.93373693910179,40.74399598995038,-73.88799902040006,3.589,955
trip101856,2023-09-23 06:40:00,2,40.74241067109698,-73.94491705406689,40.71082045896494,-73.92543521406192,2.409,668
trip101388,2023-07-11 23:39:00,4,40.76513804224104,-74.02187715996104,40.77619628432076,-74.03,0.874,263
trip101519,2023-11-22 13:04:00,3,40.66294611689291,-74.0244383000932,40.66096479894344,-74.02448853088043,0.137,213
trip102386,2023-04-23 03:57:00,2,40.67760369808285,-73.91315153301102,40.650532897507176,-73.94960825687255,2.674,1213
trip103633,2023-07-01 03:36:00,1,40.744273601095664,-74.00167895913141,40.74672843572141,-74.00217100042637,0.172,105
trip103236,2023-07-23 16:58:00,2,40.79937973782413,-73.90500259912584,40.798215925274405,-73.90333654254064,0.119,183
trip102076,2023-12-16 13:10:00,3,40.748448631073444,-73.88750354136216,40.76351660085468,-73.89039694526998,1.052,442
trip101540,2023-02-09 14:31:00,1,40.73825950796496,-73.9740343630547,40.74118104772452,-73.97111204576966,0.253,199
trip101217,2023-07-13 13:50:00,3,40.64875972999218,-73.92615756848163,40.67626431864405,-73.90985681786957,2.084,570
trip102681,2023-03-23 10:51:00,1,40.74002817235009,-74.03,40.796991471217574,-74.03,3.936,1308
trip103830,2023-06-27 10:57:00,3,40.706462946518116,-73.8868782981767,40.69540447522843,-73.88087013291072,0.826,537
trip102993,2023-03-13 17:11:00,1,40.85756002197933,-73.97846054467503,40.86,-74.00734317621854,1.519,628
trip101416,2023-03-21 09:01:00,1,40.85031731247502,-73.95244447859558,40.82827562006954,-73.9834660971856,2.225,811
trip102217,2023-05-01 18:10:00,1,40.74558668941604,-74.00977309766087,40.712880253418184,-74.03,2.496,1416
trip103587,2023-05-15 18:24:00,1,40.759144312002725,-74.02376397749582,40.76213907530017,-74.02409755588012,0.208,176
trip101676,2023-01-20 11:35:00,3,40.79448393382832,-74.03,40.780076261250336,-74.03,0.995,416
trip101197,2023-09-26 23:38:00,1,40.708306009997926,-74.03,40.70738544958521,-74.03,0.064,252
trip101542,2023-10-18 23:48:00,2,40.760662992492364,-73.95289412224984,40.754478494149275,-73.94962787682536,0.46,164
trip102960,2023-06-27 12:03:00,4,40.69289096733131,-74.03,40.727039909750914,-74.00986149872736,2.585,671
trip102539,2023-11-29 09:31:00,2,40.77840572476302,-73.99431929124597,40.77934567227024,-73.9936508357798,0.074,226
trip100953,2023-06-10 05:51:00,1,40.6976907048937,-74.03,40.69871438450773,-74.03,0.071,190
trip103145,2023-02-24 11:18:00,2,40.766754650202714,-73.99979081322702,40.76939752472945,-73.99933897682887,0.184,164
trip103080,2023-12-17 18:06:00,3,40.729011257229665,-73.92476469164362,40.69433080654344,-73.88036536822814,3.339,1539
trip102635,2023-07-03 17:49:00,1,40.80433412627401,-73.98815505474563,40.86,-73.98154108303835,3.862,1352
trip100750,2023-10-18 13:57:00,1,40.75051530812518,-73.94101211698391,40.72853599642686,-73.9211606501676,1.84,508
trip102705,2023-08-02 22:46:00,2,40.74207041234671,-73.98004559546415,40.7327010151255,-73.96940495232984,0.854,265
trip100234,2023-03-04 16:00:00,4,40.71719122730154,-73.92468037809081,40.728358674326344,-73.9251033440982,0.772,404
trip100732,2023-09-05 08:02:00,2,40.774693246848884,-73.8791172989995,40.766175515988444,-73.89838361230146,1.167,734
trip104000,2023-02-16 18:29:00,1,40.73618125517494,-73.90693857699122,40.74845571885951,-73.89096335094999,1.191,463
trip103618,2023-09-07 15:02:00,3,40.765669135717516,-73.99147570436969,40.74935899886652,-73.99660587370393,1.158,347
trip101156,2023-07-25 13:28:00,4,40.75006029310395,-74.00912750658394,40.75621202058431,-74.00538980255698,0.468,279
trip103433,2023-12-05 06:53:00,1,40.75482197827777,-73.9461247003186,40.73427335299161,-73.95173242958866,1.45,586
trip102445,2023-10-12 20:37:00,2,40.86,-73.90252903872164,40.86,-73.91230457147788,0.511,276
trip102982,2023-01-03 02:12:00,2,40.741196995113654,-74.00011542569604,40.72649660340217,-73.99136179532933,1.114,259
trip101209,2023-02-25 22:53:00,1,40.76338799820335,-74.03,40.75497765141055,-74.03,0.581,228
trip101065,2023-10-06 20:05:00,4,40.74728866691194,-73.96388533743034,40.6941339048715,-73.94903544271311,3.754,1214
trip102156,2023-12-13 21:22:00,3,40.764963954089396,-74.03,40.764018032669476,-74.03,0.065,187
trip101062,2023-01-01 11:44:00,2,40.72945879850989,-74.02393733434948,40.72750244758231,-74.02256964821366,0.153,178
trip102616,2023-06-08 14:47:00,1,40.7496594716516,-73.97633113743458,40.72465670064965,-73.93316333578218,2.845,818
trip101167,2023-06-14 20:39:00,1,40.831078387648624,-74.02947578490513,40.79781273395742,-74.01295589851797,2.455,767
trip103222,2023-05-14 01:23:00,1,40.675232278611766,-73.95404016102306,40.6802979687744,-73.95795135913926,0.406,200
trip101492,2023-10-15 13:25:00,2,40.72198569313005,-73.98933427065136,40.71127122408357,-73.98269439684212,0.818,544
trip102938,2023-10-21 21:08:00,1,40.73194352773061,-73.98866369562855,40.74041144134314,-73.9892433644214,0.586,457
trip102995,2023-05-29 02:23:00,1,40.715509217461104,-73.93129103467724,40.71478223277507,-73.93140615177877,0.051,119
trip103096,2023-08-17 13:17:00,1,40.80978154648563,-74.03,40.81861443141827,-74.0271338911017,0.628,344
trip103292,2023-03-02 12:14:00,3,40.72773632062634,-73.98869458593413,40.74623528916282,-73.98308315684368,1.311,770
trip103554,2023-07-15 07:54:00,1,40.791708516110944,-73.94610994646051,40.76187400521285,-73.93997766880916,2.086,747
trip103140,2023-07-01 09:17:00,1,40.74148394365442,-74.03,40.751404931359794,-74.00401744211894,1.523,634
trip100884,2023-10-06 06:44:00,1,40.70080042639507,-73.96013885883616,40.67728887573973,-73.92612197399824,2.411,823
trip100143,2023-06-02 02:23:00,2,40.76204701580547,-73.99712811811798,40.77471645669939,-73.99690794397722,0.875,242
trip103933,2023-05-09 03:52:00,2,40.79946327972034,-74.01278764631427,40.792272299667594,-74.009234135902,0.53,135
trip100850,2023-07-19 09:28:00,3,40.733717535831204,-73.99446041385168,40.742255235874154,-73.98519360957793,0.764,522
trip102782,2023-10-31 20:22:00,2,40.77254884446801,-74.03,40.779802465432546,-74.02945074917257,0.502,235
trip100717,2023-08-16 04:17:00,2,40.78085870658736,-73.9961104187651,40.791709791959555,-73.98263025747615,1.029,389
trip103799,2023-06-18 22:21:00,4,40.7477542574011,-74.01912338001847,40.73894639822041,-74.02887993896461,0.794,223
trip102502,2023-10-27 02:09:00,1,40.795390076017966,-73.85399613288386,40.8048498673154,-73.84067503877378,0.955,311
trip100264,2023-09-29 01:01:00,2,40.77121923351453,-74.01020169578088,40.74902673629385,-74.00730577313655,1.541,587
trip100075,2023-11-20 05:47:00,1,40.78107184093305,-74.01710801570421,40.76893985784602,-74.02360588292548,0.905,366
trip102492,2023-02-14 23:11:00,4,40.78446799537268,-74.02926133741639,40.77832735059246,-74.01299151988131,0.951,392
trip100395,2023-10-25 03:47:00,4,40.75622086444264,-73.96873660473008,40.76971030017332,-73.97266283736211,0.954,387
trip103393,2023-10-31 19:42:00,3,40.70288087256551,-73.96281166349318,40.703855729822116,-73.97211145363,0.492,248
trip102224,2023-05-10 03:11:00,1,40.700515374437,-73.97892610104647,40.70347451432937,-73.95749637560634,1.141,361
trip103090,2023-02-24 01:12:00,1,40.80571721356704,-74.02707819988788,40.80803539288963,-74.02517649035595,0.189,239
trip103738,2023-06-06 16:44:00,2,40.719716304202265,-73.98115376984475,40.72865669634858,-73.98954053950989,0.758,492
trip100396,2023-12-16 18:06:00,3,40.78420598884191,-73.97703075141368,40.79308150552825,-73.9639914880291,0.917,476
trip101365,2023-06-21 18:13:00,2,40.76696265035629,-73.8902364111716,40.767957178911715,-73.85050991160956,2.08,828
trip103544,2023-02-03 17:38:00,3,40.73801213161634,-74.03,40.73266236068306,-74.02090437886592,0.603,291
trip101903,2023-12-12 15:00:00,1,40.74414882723257,-73.97390583066395,40.72465129738221,-73.97082636737778,1.357,412
trip100595,2023-09-09 08:47:00,1,40.73093770270926,-73.94090837961458,40.73073711505745,-73.94144855652561,0.031,75
trip102109,2023-06-28 00:26:00,3,40.75951239137717,-74.01244779516595,40.7716647992004,-73.97034209164374,2.358,681
trip101296,2023-05-28 06:03:00,1,40.67909713027732,-74.01331482146274,40.67755418078718,-74.0178166982436,0.259,116
trip101821,2023-01-26 11:34:00,1,40.78461562936167,-74.03,40.80088785007735,-74.03,1.124,357
trip100872,2023-05-31 02:49:00,2,40.78259272048553,-74.03,40.77118245459978,-74.0232742048231,0.863,294
trip103922,2023-05-31 09:59:00,3,40.700427017669156,-74.01734877496409,40.70626168650112,-74.00531766269313,0.748,382
trip103888,2023-04-08 01:08:00,2,40.73820530997649,-74.03,40.738226569793454,-74.02776009469503,0.117,127
trip102326,2023-11-30 15:39:00,2,40.65012365836196,-73.9854719365656,40.653643604472244,-73.98116486642265,0.332,134
trip101548,2023-08-05 05:09:00,3,40.77480362779158,-73.96481280875315,40.77348021165995,-73.96307766831742,0.129,120
trip100036,2023-02-08 00:23:00,2,40.74487236440553,-73.8810518465933,40.74348010553795,-73.88802164740201,0.377,290
trip103487,2023-12-05 01:20:00,2,40.761948789210244,-73.93669399298996,40.7645798403017,-73.93803798799908,0.195,138
trip102710,2023-03-08 19:08:00,2,40.74772173491244,-73.926426388277,40.747836182331106,-73.92433984613506,0.11,94
trip103364,2023-03-28 17:31:00,1,40.77185600316357,-73.9818412272798,40.76651254351265,-73.95020380074595,1.696,722
trip102143,2023-01-02 13:55:00,1,40.76774069422489,-73.98193234873305,40.79133722941363,-73.98975784283154,1.681,497
trip103406,2023-09-21 00:35:00,4,40.7819347839537,-74.03,40.77994573323137,-74.03,0.137,149
trip100977,2023-07-27 06:21:00,1,40.73144484075079,-73.95472521864887,40.73041901660743,-73.94995039331587,0.26,166
trip101571,2023-07-12 04:03:00,1,40.74010288921301,-73.99546204924802,40.75367395938329,-74.01155848251028,1.261,304
trip101122,2023-08-04 10:29:00,2,40.716258399777196,-73.99476313305415,40.71751616522222,-73.99352953383077,0.108,213
trip102786,2023-11-10 09:49:00,1,40.75048609381852,-74.03,40.75745701392953,-74.03,0.482,255
trip102239,2023-10-20 10:07:00,1,40.736276205157914,-74.00388001003826,40.72228011913337,-74.00570943025106,0.972,579
trip102967,2023-03-19 12:57:00,1,40.71932734513613,-74.03,40.69986245663225,-74.03,1.345,500
trip102504,2023-11-01 13:49:00,1,40.8047976334353,-73.97266184064303,40.8018883539882,-73.9689729901584,0.279,197
trip101892,2023-02-19 23:51:00,2,40.69883848383653,-73.89007699574964,40.69854523865969,-73.89025787354234,0.022,194
trip100675,2023-03-31 07:14:00,2,40.76572077801522,-73.92055904987986,40.78487640437751,-73.94245968468243,1.751,961
trip102808,2023-01-03 06:59:00,1,40.762524982280674,-73.94499296009876,40.76229288941892,-73.99381500716137,2.555,869
trip103068,2023-11-19 04:27:00,4,40.84345200966366,-73.9838507705905,40.83989855142645,-73.9938201707468,0.576,225
trip100728,2023-10-14 23:35:00,1,40.69869275863932,-73.96538167536701,40.7053742346876,-73.97279875235034,0.603,297
trip100412,2023-09-09 23:37:00,1,40.719478100193015,-73.94641118011653,40.71234884832011,-73.92665318267159,1.146,428
trip103146,2023-03-06 05:53:00,2,40.78760267175488,-73.90758757640276,40.78921696323285,-73.90986199137147,0.163,74
trip101516,2023-08-21 14:09:00,1,40.71783055471461,-73.97662584519045,40.690838491481465,-74.01470417016397,2.731,800
trip101649,2023-02-14 04:12:00,1,40.718763764748445,-73.97801145361998,40.72118892828657,-73.97667821928361,0.182,161
trip100825,2023-12-19 13:01:00,2,40.75130994759595,-74.0092689203703,40.749446491915045,-74.00941593895564,0.129,98
trip103267,2023-10-10 05:15:00,1,40.748248185978184,-73.95228225282834,40.718137426594254,-74.03,4.57,1137
trip100616,2023-08-18 21:41:00,1,40.78212190614171,-74.03,40.78463793997303,-74.03,0.174,148
trip100114,2023-12-01 01:13:00,1,40.753245827847124,-74.01638837114427,40.75698543832233,-74.0226087297288,0.416,222
trip100417,2023-11-25 02:49:00,4,40.809745875952046,-73.96598657936472,40.816625662649045,-73.96401771918802,0.486,213
trip103069,2023-09-17 13:29:00,1,40.711960579076006,-73.96152517642238,40.76312329973371,-73.95012568125084,3.585,1110
trip101625,2023-03-11 03:52:00,3,40.80094235297864,-73.92470332487775,40.799887745840074,-73.92314579533382,0.109,112
trip103017,2023-02-20 15:38:00,1,40.79757351716086,-73.958030791212,40.79233131211786,-73.97548298179157,0.982,404
trip102652,2023-10-04 05:50:00,4,40.807896555907924,-74.01766651439507,40.80335222730835,-74.02799398864408,0.625,299
trip103928,2023-11-09 16:13:00,2,40.685460000664406,-74.03,40.685599474833374,-74.02970697906181,0.018,114
trip100089,2023-04-12 06:32:00,1,40.770093902921346,-73.94604103722723,40.762394593059774,-73.95325430149111,0.652,179
trip102896,2023-10-22 03:41:00,1,40.794047860355676,-73.97584804799357,40.7774689068657,-73.98840340083748,1.32,385
trip103492,2023-09-01 02:02:00,2,40.73730934831291,-74.03,40.74728224531334,-74.03,0.689,301
trip102082,2023-07-22 01:31:00,1,40.69808462876201,-73.96370437608259,40.666211293348525,-73.99275178016518,2.677,786
trip100753,2023-01-29 18:32:00,2,40.84219400428885,-74.03,40.828113121867474,-74.03,0.973,496
trip102546,2023-02-06 11:31:00,3,40.73596489094851,-73.98136922242062,40.709785870427055,-73.92042666750409,3.668,742
trip103324,2023-11-09 13:37:00,3,40.79095456727229,-73.92064322988382,40.79277593411072,-73.91963223472595,0.137,172
trip101630,2023-11-22 02:51:00,1,40.69510559148213,-74.03,40.63786926991667,-74.03,3.955,1089
trip100011,2023-04-05 10:17:00,1,40.7850006370943,-73.96845934901137,40.78728870359003,-73.96499503098768,0.24,145
trip102444,2023-03-12 04:07:00,2,40.78687043936769,-73.97850390676449,40.79664054761604,-73.98306896245944,0.716,287
trip100284,2023-10-07 01:02:00,1,40.70003061920135,-73.99846533291533,40.667555346693874,-73.97548220028585,2.547,569
trip101066,2023-07-05 06:00:00,3,40.70176168514694,-74.03,40.699057260347175,-74.02748548285562,0.229,187
trip101191,2023-03-02 02:22:00,4,40.79533798469439,-73.95698704517216,40.796616099741584,-73.95779988858851,0.098,214
trip101440,2023-05-29 18:49:00,1,40.72009182999716,-73.98025953957823,40.710653308457346,-73.99008617048416,0.831,462
trip103747,2023-11-03 00:02:00,2,40.79049998489934,-73.95199671122738,40.800961748986175,-73.98755631508743,1.996,425
trip103742,2023-02-26 16:57:00,2,40.6731220048171,-74.03,40.64161772850257,-74.01268718621375,2.358,954
trip102738,2023-10-10 16:59:00,2,40.86,-74.00672528980301,40.86,-73.99897192731409,0.405,430
trip103617,2023-05-11 04:00:00,1,40.71843951326063,-73.94255405273444,40.72830051062338,-73.94261382531187,0.681,204
trip101568,2023-06-17 10:38:00,1,40.78283720532027,-73.9855949769382,40.783983644656765,-73.99424016131799,0.459,454
trip102427,2023-07-15 23:01:00,1,40.72404181870833,-74.03,40.72968737632973,-74.03,0.39,234
trip102737,2023-07-24 08:10:00,2,40.73941822090235,-73.93463773817128,40.731769276742,-73.96110445873599,1.483,718
trip103437,2023-04-10 02:36:00,1,40.75450763370971,-73.9749876722401,40.75776257682209,-73.97871790042082,0.298,168
trip101687,2023-09-25 05:26:00,3,40.76115764023834,-73.91830196741542,40.75740220809014,-73.91740446870205,0.264,198
