transaction_id,item
1531,bananas
1531,chips
1531,milk
1531,salsa
1532,sugar
1532,yogurt
1533,tomato_sauce
1533,milk
1533,beer
1534,bananas
1535,milk
1535,cereal
1535,cheese
1535,soda
1536,yogurt
1537,wipes
1537,butter
1537,tomato_sauce
1537,milk
1537,chips
1537,eggs
1537,salsa
1537,beer
1538,pasta
1538,wipes
1538,tomato_sauce
1538,diapers
1538,beer
1538,apples
1539,bananas
1539,coffee
1539,sugar
1539,beer
1540,coffee
1540,pasta
1540,butter
1540,tomato_sauce
1540,bananas
1540,chips
1540,salsa
1541,coffee
1541,pasta
1541,tomato_sauce
1541,sugar
1541,parmesan
1542,sugar
1542,milk
1542,coffee
1543,butter
1543,sugar
1543,soda
1543,bread
1543,apples
1543,yogurt
1544,milk
1544,cereal
1544,beer
1544,apples
1545,rice
1546,rice
1546,chicken
1546,coffee
1546,pasta
1546,tomato_sauce
1546,sugar
1546,cereal
1547,rice
1547,coffee
1547,pasta
1547,tomato_sauce
1547,milk
1547,apples
1548,milk
1548,cheese
1549,eggs
1549,chicken
1549,beer
1549,rice
1550,butter
1550,milk
1550,bread
1550,cereal
1550,yogurt
1551,milk
1551,butter
1551,cereal
1551,yogurt
1552,eggs
1552,cheese
1552,yogurt
1553,salsa
1553,bananas
1553,chips
1553,coffee
1554,tomato_sauce
1554,chips
1554,milk
1555,butter
1555,soda
1556,milk
1556,bananas
1556,soda
1556,bread
1556,cereal
1556,beer
1556,yogurt
1557,bananas
1557,cheese
1558,butter
1558,bread
1559,bananas
1559,butter
1559,milk
1559,apples
1560,butter
1560,milk
1560,bananas
1560,bread
1560,apples
1561,pasta
1561,tomato_sauce
1561,eggs
1561,soda
1561,parmesan
1562,cheese
1562,milk
1562,bananas
1562,cereal
1562,apples
1562,yogurt
1563,chicken
1563,milk
1564,butter
1564,chicken
1565,rice
1565,chicken
1565,coffee
1565,tomato_sauce
1565,butter
1565,bananas
1565,chips
1565,bread
1565,apples
1566,coffee
1566,tomato_sauce
1566,eggs
1566,sugar
1566,soda
1566,parmesan
1566,yogurt
1567,coffee
1567,cheese
1567,butter
1567,eggs
1567,sugar
1567,soda
1567,bread
1568,bananas
1568,salsa
1568,milk
1568,yogurt
1569,soda
1570,butter
1570,bananas
1570,eggs
1570,bread
1570,beer
1571,salsa
1571,sugar
1572,coffee
1572,milk
1572,bananas
1572,chips
1572,eggs
1572,apples
1573,bananas
1573,eggs
1573,sugar
1573,apples
1574,cereal
1574,milk
1574,beer
1574,diapers
1575,cereal
1576,eggs
1576,milk
1576,soda
1576,yogurt
1577,cheese
1577,wipes
1577,chips
1577,salsa
1577,apples
1578,cheese
1578,wipes
1578,milk
1578,diapers
1578,soda
1578,beer
1578,yogurt
1579,chips
1579,sugar
1579,coffee
1579,apples
1580,chicken
1580,bread
1580,milk
1581,bananas
1581,bread
1581,yogurt
1582,sugar
1582,coffee
1583,rice
1583,chicken
1583,cheese
1583,pasta
1583,butter
1583,milk
1583,chips
1583,salsa
1583,bread
1583,yogurt
1584,butter
1584,cheese
1585,salsa
1585,chips
1585,rice
1585,coffee
1586,chicken
1586,cheese
1586,tomato_sauce
1586,bananas
1586,parmesan
1587,milk
1587,cereal
1587,apples
1588,chips
1589,butter
1589,sugar
1589,coffee
1589,apples
1590,parmesan
1590,milk
1591,coffee
1591,butter
1591,milk
1591,chips
1591,sugar
1591,bread
1591,yogurt
1592,eggs
1592,sugar
1592,beer
1592,coffee
1593,bananas
1593,tomato_sauce
1593,milk
1594,wipes
1594,diapers
1594,parmesan
1594,beer
1594,apples
1595,wipes
1595,butter
1595,eggs
1595,bread
1595,yogurt
1596,chicken
1596,butter
1596,bananas
1596,bread
1596,beer
1596,apples
1597,rice
1597,chicken
1597,tomato_sauce
1597,milk
1597,chips
1597,cereal
1597,beer
1597,yogurt
1598,wipes
1598,milk
1598,diapers
1598,eggs
1598,soda
1598,yogurt
1599,butter
1599,bread
1599,apples
1599,yogurt
1600,bananas
1600,salsa
1600,sugar
1600,apples
1601,rice
1601,wipes
1601,butter
1601,diapers
1601,parmesan
1601,apples
1602,coffee
1602,bananas
1602,chips
1602,sugar
1602,salsa
1602,apples
1603,eggs
1603,beer
1604,cereal
1604,milk
1605,rice
1605,chicken
1605,butter
1605,salsa
1605,bread
1606,milk
1606,salsa
1606,cereal
1606,yogurt
1607,butter
1607,bread
1607,milk
1608,wipes
1608,eggs
1608,sugar
1608,cheese
1609,cereal
1609,milk
1609,yogurt
1610,bananas
1610,rice
1610,milk
1610,sugar
1611,chicken
1611,coffee
1611,tomato_sauce
1611,milk
1611,eggs
1611,sugar
1611,parmesan
1612,rice
1612,chicken
1612,wipes
1612,tomato_sauce
1612,milk
1612,chips
1613,rice
1613,chicken
1613,coffee
1613,bananas
1613,sugar
1614,milk
1614,coffee
1614,soda
1615,tomato_sauce
1615,milk
1615,soda
1615,pasta
1616,milk
1616,yogurt
1617,cereal
1617,butter
1617,milk
1617,soda
1618,chips
1618,bread
1618,butter
1619,rice
1619,chicken
1619,coffee
1619,cheese
1620,bananas
1620,bread
1620,rice
1620,yogurt
1621,wipes
1621,diapers
1621,bread
1621,beer
1621,yogurt
1622,rice
1622,chicken
1622,wipes
1622,diapers
1622,bananas
1622,apples
1623,milk
1623,chips
1623,eggs
1623,salsa
1623,cereal
1624,butter
1624,eggs
1624,soda
1624,bread
1624,yogurt
1625,pasta
1625,tomato_sauce
1625,butter
1625,bananas
1625,bread
1625,parmesan
1625,apples
1626,wipes
1626,milk
1627,bananas
1627,butter
1627,salsa
1627,yogurt
1628,cheese
1628,butter
1628,milk
1628,bananas
1628,bread
1628,cereal
1628,apples
1629,chips
1629,bread
1629,yogurt
1630,coffee
1630,wipes
1630,diapers
1630,bananas
1630,sugar
1630,beer
1630,yogurt
1631,chips
1631,milk
1631,salsa
1631,rice
1632,chips
1632,rice
1632,apples
1633,coffee
1633,butter
1633,bananas
1633,eggs
1633,sugar
1633,salsa
1634,coffee
1634,butter
1634,milk
1634,sugar
1634,cereal
1635,rice
1635,bananas
1635,bread
1635,cereal
1635,apples
1636,coffee
1636,cheese
1636,pasta
1636,butter
1636,tomato_sauce
1636,bananas
1636,bread
1636,parmesan
1636,apples
1637,bread
1637,beer
1637,coffee
1637,pasta
1638,rice
1638,chicken
1639,wipes
1639,parmesan
1639,coffee
1640,salsa
1640,apples
1641,rice
1641,chicken
1641,coffee
1641,bananas
1641,sugar
1641,soda
1642,cheese
1642,butter
1642,chips
1642,bread
1642,beer
1643,eggs
1643,apples
1644,cereal
1644,parmesan
1644,milk
1644,diapers
1645,milk
1645,butter
1645,bread
1645,cereal
1646,coffee
1646,butter
1646,tomato_sauce
1646,eggs
1646,chips
1646,soda
1646,bread
1646,parmesan
1646,apples
1647,milk
1647,apples
1648,bananas
1649,coffee
1649,pasta
1649,butter
1649,tomato_sauce
1649,chips
1649,sugar
1649,salsa
1649,bread
1649,apples
1650,bananas
1650,butter
1650,bread
1650,milk
1651,bananas
1651,eggs
1651,milk
1651,chicken
1652,pasta
1652,milk
1652,diapers
1652,bananas
1652,chips
1652,beer
1652,apples
1653,sugar
1653,cereal
1653,coffee
1654,tomato_sauce
1654,rice
1654,soda
1654,yogurt
1655,pasta
1655,butter
1655,tomato_sauce
1655,sugar
1655,bread
1655,cereal
1656,chips
1656,coffee
1657,rice
1657,milk
1657,bananas
1657,eggs
1657,cereal
1657,beer
1657,apples
1658,coffee
1658,milk
1658,sugar
1658,soda
1658,parmesan
1659,parmesan
1659,tomato_sauce
1659,butter
1659,milk
1659,bananas
1659,bread
1659,cereal
1660,cheese
1660,tomato_sauce
1660,bread
1660,parmesan
1660,apples
1660,yogurt
1661,eggs
1662,bananas
1662,rice
1662,chicken
1663,chicken
1663,milk
1663,coffee
1664,pasta
1664,wipes
1664,tomato_sauce
1664,diapers
1664,bananas
1665,bananas
1665,tomato_sauce
1665,soda
1666,beer
1666,diapers
1667,pasta
1667,butter
1667,tomato_sauce
1667,milk
1667,eggs
1667,chips
1667,bread
1668,chicken
1668,pasta
1668,tomato_sauce
1668,eggs
1668,sugar
1669,butter
1669,bread
1669,beer
1669,cheese
1670,chicken
1670,butter
1670,milk
1670,chips
1670,eggs
1670,soda
1670,cereal
1671,parmesan
1671,chips
1671,milk
1671,salsa
1672,butter
1672,chips
1672,salsa
1672,bread
1672,apples
1673,eggs
1673,bread
1673,parmesan
1674,wipes
1674,butter
1674,chips
1674,sugar
1674,soda
1674,bread
1674,parmesan
1675,salsa
1675,chips
1675,parmesan
1675,beer
1676,coffee
1676,wipes
1676,tomato_sauce
1676,bananas
1676,sugar
1676,parmesan
1676,apples
1677,apples
1678,butter
1678,eggs
1678,chips
1678,bread
1678,yogurt
1679,butter
1679,bread
1680,rice
1680,chicken
1680,milk
1680,chips
1680,soda
1680,salsa
1681,chips
1681,milk
1681,apples
1682,yogurt
1683,wipes
1683,butter
1683,diapers
1683,beer
1683,yogurt
1684,coffee
1684,beer
1684,yogurt
1685,coffee
1685,soda
1686,milk
1686,cereal
1686,pasta
1687,cereal
1687,milk
1687,yogurt
1688,rice
1688,chicken
1689,wipes
1689,diapers
1689,bananas
1689,salsa
1689,yogurt
1690,coffee
1690,cheese
1690,butter
1690,milk
1690,salsa
1690,bread
1690,apples
1691,rice
1691,chicken
1691,milk
1691,bananas
1691,soda
1691,salsa
1691,apples
1692,coffee
1692,cheese
1692,milk
1692,bananas
1692,apples
1693,chicken
1693,coffee
1693,cheese
1693,chips
1693,sugar
1693,salsa
1694,chicken
1694,cheese
1695,eggs
1695,butter
1695,bread
1696,chicken
1696,milk
1696,apples
1697,eggs
1697,bread
1697,rice
1697,cheese
1698,butter
1698,milk
1698,salsa
1698,bread
1698,cereal
1698,beer
1699,rice
1699,chicken
1699,coffee
1699,chips
1699,apples
1700,milk
1700,eggs
1700,cereal
1700,apples
1701,wipes
1701,tomato_sauce
1701,chips
1701,pasta
1702,pasta
1702,tomato_sauce
1702,parmesan
1702,apples
1702,yogurt
1703,butter
1703,milk
1703,soda
1704,chips
1704,eggs
1704,salsa
1704,cereal
1704,yogurt
1705,tomato_sauce
1705,rice
1705,parmesan
1705,yogurt
1706,wipes
1706,eggs
1706,chicken
1706,cheese
1707,tomato_sauce
1707,milk
1707,bananas
1707,bread
1707,parmesan
1708,cheese
1708,milk
1708,bananas
1708,chips
1708,salsa
1708,soda
1708,bread
1709,bread
1709,milk
1709,salsa
1710,chips
1710,bread
1710,milk
1710,salsa
1711,parmesan
1711,tomato_sauce
1711,milk
1711,bread
1711,cereal
1711,beer
1711,apples
1711,yogurt
1712,pasta
1712,tomato_sauce
1712,bananas
1712,eggs
1712,soda
1712,beer
1713,chips
1713,milk
1713,yogurt
1714,rice
1714,chicken
1714,milk
1714,soda
1714,parmesan
1714,yogurt
1715,chips
1715,salsa
1715,apples
1715,yogurt
1716,coffee
1716,milk
1716,cereal
1716,beer
1716,apples
1716,yogurt
1717,milk
1717,cereal
1718,pasta
1718,wipes
1718,tomato_sauce
1718,diapers
1718,bananas
1718,eggs
1718,parmesan
1718,apples
1719,chicken
1719,coffee
1719,pasta
1719,butter
1719,tomato_sauce
1719,eggs
1719,sugar
1719,apples
1720,wipes
1720,tomato_sauce
1720,beer
1720,diapers
1721,eggs
1721,milk
1721,beer
1721,soda
1722,eggs
1722,cereal
1723,chips
1723,sugar
1723,apples
1724,yogurt
1725,bread
1725,beer
1725,salsa
1725,cheese
1726,bread
1726,milk
1727,tomato_sauce
1727,milk
1727,chips
1727,salsa
1727,apples
1728,wipes
1728,butter
1728,beer
1728,diapers
1729,tomato_sauce
1729,milk
1729,bananas
1729,chips
1729,salsa
1729,apples
1730,bananas
1730,apples
1731,wipes
1731,rice
1731,beer
1731,yogurt
1732,coffee
1732,pasta
1732,tomato_sauce
1732,bananas
1732,apples
1733,butter
1733,milk
1733,bread
1733,cereal
1733,apples
1734,chicken
1734,cheese
1734,milk
1734,sugar
1734,cereal
1734,beer
1735,coffee
1735,cheese
1735,tomato_sauce
1735,bananas
1735,chips
1736,bread
1736,beer
1737,chicken
1737,butter
1737,bananas
1737,eggs
1737,bread
1737,parmesan
1737,apples
1738,coffee
1738,wipes
1738,diapers
1738,sugar
1738,soda
1739,eggs
1739,beer
1740,bananas
1740,chips
1740,salsa
1741,wipes
1741,eggs
1742,milk
1742,beer
1742,soda
1743,rice
1743,butter
1743,milk
1743,eggs
1743,bread
1743,apples
1744,parmesan
1744,cheese
1744,tomato_sauce
1744,bread
1744,cereal
1744,beer
1744,yogurt
1745,rice
1745,butter
1745,milk
1745,bananas
1745,cereal
1746,coffee
1746,wipes
1746,diapers
1746,sugar
1746,apples
1747,milk
1747,coffee
1747,soda
1748,butter
1748,bananas
1748,soda
1748,bread
1748,parmesan
1748,apples
1749,rice
1749,chicken
1749,pasta
1749,butter
1749,tomato_sauce
1749,bananas
1749,bread
1749,apples
1749,yogurt
1750,chicken
1750,coffee
1750,wipes
1750,milk
1750,diapers
1750,sugar
1750,salsa
1750,beer
1751,butter
1751,bananas
1751,bread
1751,parmesan
1751,apples
1751,yogurt
1752,rice
1752,chicken
1752,coffee
1752,cheese
1752,soda
1753,cereal
1753,soda
1753,yogurt
1754,pasta
1754,wipes
1754,butter
1754,tomato_sauce
1754,salsa
1754,cereal
1755,apples
1755,parmesan
1755,cheese
1756,rice
1756,chicken
1756,cheese
1756,tomato_sauce
1756,milk
1756,chips
1756,bread
1756,parmesan
1756,apples
1757,chips
1758,butter
1758,eggs
1758,milk
1759,tomato_sauce
1759,butter
1759,bread
1759,parmesan
1759,beer
1759,yogurt
1760,bananas
1760,chicken
1761,coffee
1762,pasta
1762,wipes
1762,butter
1762,diapers
1762,eggs
1762,beer
1762,apples
1763,milk
1763,butter
1763,cereal
1764,rice
1764,chicken
1764,cheese
1764,wipes
1764,diapers
1764,eggs
1764,soda
1764,cereal
1764,beer
1765,butter
1765,bananas
1765,beer
1765,apples
1765,yogurt
1766,bananas
1766,chips
1766,bread
1766,cereal
1767,rice
1767,coffee
1767,chips
1767,sugar
1767,apples
1768,butter
1768,bananas
1768,bread
1768,beer
1768,apples
1769,butter
1769,milk
1769,bananas
1769,chips
1769,salsa
1769,apples
1770,chicken
1770,bread
1770,milk
1771,butter
1771,milk
1771,chips
1771,salsa
1771,bread
1771,cereal
1772,parmesan
1772,tomato_sauce
1772,eggs
1772,milk
1773,bread
1773,rice
1773,coffee
1773,cheese
1774,cereal
1774,sugar
1775,eggs
1775,chicken
1775,coffee
1775,rice
1776,butter
1776,beer
1776,yogurt
1777,parmesan
1777,wipes
1777,milk
1777,yogurt
1778,chips
1778,salsa
1778,apples
1779,rice
1779,chicken
1779,butter
1779,salsa
1779,bread
1780,cheese
1780,butter
1780,milk
1780,chips
1780,cereal
1780,apples
1781,soda
1782,chicken
1782,coffee
1782,wipes
1782,milk
1782,sugar
1782,salsa
1782,beer
1782,apples
1783,cereal
1783,milk
1784,milk
1784,salsa
1784,cereal
1784,apples
1785,rice
1785,chicken
1785,tomato_sauce
1785,milk
1785,bananas
1785,parmesan
1786,bread
1786,soda
1787,chips
1787,chicken
1787,salsa
1787,rice
1788,pasta
1788,tomato_sauce
1788,chips
1788,sugar
1788,cereal
1789,tomato_sauce
1789,bread
1789,salsa
1789,coffee
1790,rice
1790,pasta
1790,tomato_sauce
1790,milk
1790,bananas
1790,soda
1790,parmesan
1790,beer
1790,apples
1791,coffee
1791,cheese
1791,soda
1792,rice
1792,chicken
1792,pasta
1792,tomato_sauce
1792,milk
1792,chips
1792,parmesan
1792,yogurt
1793,butter
1793,bread
1793,milk
1794,bread
1794,sugar
1794,coffee
1795,butter
1795,eggs
1795,sugar
1795,salsa
1795,bread
1796,eggs
1796,beer
1796,yogurt
1797,bananas
1797,milk
1797,cheese
1798,chicken
1798,coffee
1798,butter
1798,milk
1798,bananas
1798,sugar
1798,bread
1798,cereal
1798,apples
1798,yogurt
1799,coffee
1799,cheese
1799,tomato_sauce
1799,milk
1799,eggs
1799,sugar
1799,parmesan
1799,beer
1799,apples
1800,rice
1800,chicken
1800,pasta
1800,tomato_sauce
1800,eggs
1800,parmesan
1801,yogurt
1802,rice
1802,pasta
1802,butter
1802,milk
1802,bananas
1802,bread
1802,cereal
1803,pasta
1803,butter
1803,tomato_sauce
1803,bananas
1803,chips
1803,sugar
1803,salsa
1803,bread
1803,apples
1804,bananas
1804,butter
1804,beer
1804,apples
1805,coffee
1805,butter
1805,tomato_sauce
1805,milk
1805,sugar
1805,cereal
1805,apples
1806,wipes
1806,butter
1806,milk
1806,diapers
1806,bread
1807,milk
1807,yogurt
1808,milk
1809,rice
1809,cheese
1809,pasta
1809,tomato_sauce
1809,chips
1809,salsa
1809,apples
1810,chicken
1810,coffee
1810,pasta
1810,tomato_sauce
1810,milk
1810,eggs
1810,sugar
1810,apples
1811,butter
1811,cereal
1811,soda
1812,butter
1812,bread
1812,soda
1813,pasta
1813,wipes
1813,milk
1813,diapers
1813,chips
1813,eggs
1813,salsa
1814,bananas
1814,rice
1814,chicken
1815,rice
1815,chicken
1815,tomato_sauce
1815,bananas
1815,chips
1815,salsa
1815,bread
1816,wipes
1817,butter
1817,milk
1817,chips
1817,salsa
1817,bread
1817,beer
1818,wipes
1818,pasta
1818,soda
1818,yogurt
1819,rice
1819,wipes
1819,milk
1819,diapers
1819,soda
1820,rice
1820,wipes
1820,milk
1820,diapers
1820,bananas
1820,sugar
1820,cereal
1820,beer
1820,apples
1821,sugar
1821,coffee
1822,rice
1822,chicken
1822,pasta
1822,tomato_sauce
1822,cereal
1823,coffee
1823,tomato_sauce
1823,chips
1823,sugar
1823,salsa
1824,milk
1824,bananas
1824,eggs
1824,chips
1824,salsa
1824,bread
1825,pasta
1825,butter
1825,tomato_sauce
1825,eggs
1825,soda
1825,bread
1826,bananas
1826,eggs
1826,sugar
1826,apples
1827,rice
1827,chicken
1827,tomato_sauce
1827,salsa
1827,parmesan
1827,apples
1828,rice
1828,sugar
1828,cheese
1829,pasta
1829,wipes
1829,tomato_sauce
1829,diapers
1829,beer
1829,apples
1830,rice
1830,tomato_sauce
1830,milk
1830,parmesan
1830,apples
1830,yogurt
1831,cheese
1831,wipes
1831,milk
1831,diapers
1831,eggs
1831,parmesan
1831,beer
1832,parmesan
1832,apples
1833,parmesan
1833,tomato_sauce
1833,milk
1833,bananas
1833,cereal
1833,yogurt
1834,butter
1834,milk
1834,eggs
1834,chips
1834,soda
1834,bread
1835,wipes
1835,cheese
1835,yogurt
1836,beer
1836,soda
1837,cheese
1837,milk
1837,bananas
1837,chips
1837,salsa
1838,cheese
1838,yogurt
1839,wipes
1839,butter
1839,milk
1839,diapers
1839,bananas
1839,sugar
1839,beer
1839,apples
1840,coffee
1840,bananas
1840,sugar
1840,soda
1840,salsa
1840,beer
1841,butter
1841,milk
1841,chips
1841,salsa
1841,bread
1841,apples
1842,rice
1842,eggs
1842,sugar
1842,soda
1842,beer
1843,wipes
1843,milk
1843,diapers
1843,chips
1843,eggs
1843,sugar
1843,soda
1844,wipes
1844,tomato_sauce
1844,coffee
1844,apples
1845,rice
1845,chicken
1845,coffee
1845,wipes
1845,butter
1845,milk
1845,diapers
1845,chips
1845,salsa
1845,bread
1846,butter
1846,milk
1846,apples
1846,yogurt
1847,rice
1847,coffee
1847,bananas
1847,soda
1847,bread
1848,bananas
1848,tomato_sauce
1848,sugar
1848,cheese
1849,tomato_sauce
1849,bananas
1849,chips
1849,salsa
1849,beer
1849,apples
1850,cereal
1850,bananas
1850,milk
1850,apples
1851,bananas
1852,cheese
1852,butter
1852,soda
1852,apples
1852,yogurt
1853,butter
1853,eggs
1853,bread
1853,parmesan
1853,apples
1853,yogurt
1854,rice
1854,pasta
1854,butter
1854,milk
1854,bananas
1854,chips
1854,bread
1854,cereal
1854,apples
1855,bananas
1855,milk
1855,apples
1856,butter
1856,bread
1856,chicken
1856,soda
1857,parmesan
1857,beer
1857,apples
1858,eggs
1858,beer
1858,salsa
1858,soda
1859,cereal
1859,milk
1860,coffee
1860,wipes
1860,diapers
1860,chips
1860,soda
1860,apples
1860,yogurt
1861,butter
1861,milk
1861,bananas
1861,soda
1861,bread
1861,apples
1862,rice
1862,chicken
1862,milk
1862,chips
1862,salsa
1863,bread
1863,apples
1864,cereal
1864,milk
1865,rice
1865,pasta
1865,butter
1865,tomato_sauce
1865,chips
1865,salsa
1865,bread
1865,parmesan
1866,milk
1866,beer
1867,chips
1867,eggs
1867,salsa
1868,bananas
1868,milk
1869,cheese
1869,pasta
1869,tomato_sauce
1869,soda
1869,salsa
1870,butter
1870,milk
1870,bananas
1870,bread
1870,apples
1871,tomato_sauce
1871,milk
1871,eggs
1871,sugar
1871,soda
1871,parmesan
1872,rice
1872,chicken
1872,pasta
1872,eggs
1872,apples
1872,yogurt
1873,apples
1873,eggs
1873,beer
1873,cheese
1874,butter
1874,bananas
1874,chips
1874,bread
1874,beer
1874,apples
1874,yogurt
1875,parmesan
1876,parmesan
1876,bread
1876,milk
1877,apples
1877,milk
1877,cheese
1877,yogurt
1878,bananas
1878,chips
1878,milk
1879,butter
1879,milk
1879,chips
1879,salsa
1879,bread
1880,wipes
1880,chips
1880,milk
1881,rice
1881,apples
1881,chicken
1881,soda
1882,milk
1882,yogurt
1883,rice
1883,sugar
1884,wipes
1884,milk
1884,diapers
1884,bananas
1884,chips
1884,apples
1885,sugar
1885,milk
1885,coffee
1886,rice
1886,chicken
1886,butter
1886,chips
1886,bread
1886,parmesan
1887,rice
1887,chicken
1887,coffee
1887,cheese
1887,pasta
1887,wipes
1887,butter
1887,tomato_sauce
1887,parmesan
1888,coffee
1888,butter
1888,tomato_sauce
1888,milk
1888,sugar
1888,parmesan
1888,apples
1889,bananas
1889,chicken
1890,bananas
1890,salsa
1890,milk
1890,rice
1891,eggs
1891,butter
1891,bread
1891,coffee
1892,tomato_sauce
1892,eggs
1892,soda
1893,chips
1893,bread
1893,beer
1894,milk
1895,cereal
1895,eggs
1895,milk
1895,coffee
1896,milk
1897,cheese
1898,rice
1898,chicken
1898,butter
1898,chips
1898,salsa
1898,bread
1898,apples
1899,bread
1899,pasta
1900,salsa
1900,coffee
1900,soda
1900,yogurt
1901,milk
1901,bananas
1901,sugar
1901,soda
1901,cereal
1901,apples
1902,bananas
1902,butter
1902,bread
1903,coffee
1903,milk
1903,diapers
1903,chips
1903,salsa
1903,beer
1903,apples
1904,chicken
1904,butter
1904,milk
1904,soda
1904,bread
1904,cereal
1905,bananas
1905,soda
1905,yogurt
1906,cheese
1906,pasta
1906,tomato_sauce
1906,milk
1906,parmesan
1907,butter
1907,bread
1907,soda
1908,wipes
1908,diapers
1908,chips
1908,salsa
1908,cereal
1908,beer
1909,milk
1909,bananas
1909,cereal
1909,beer
1909,apples
1910,rice
1910,chicken
1910,butter
1910,chips
1910,salsa
1911,apples
1911,cheese
1912,bananas
1912,cheese
1912,yogurt
1913,bananas
1913,milk
1913,apples
1913,yogurt
1914,butter
1914,milk
1914,apples
1915,chips
1915,rice
1915,coffee
1915,cheese
1916,cheese
1916,pasta
1916,tomato_sauce
1916,parmesan
1916,apples
1917,salsa
1917,milk
1918,chicken
1918,eggs
1918,cereal
1919,wipes
1919,butter
1919,bananas
1919,eggs
1919,soda
1919,bread
1920,pasta
1920,milk
1920,eggs
1920,sugar
1920,yogurt
1921,cereal
1921,coffee
1921,cheese
1921,sugar
1921,bread
1921,parmesan
1921,beer
1922,rice
1922,chicken
1922,butter
1922,bread
1922,yogurt
1923,cheese
1923,bananas
1923,chips
1923,eggs
1923,salsa
1924,rice
1924,beer
1925,coffee
1925,butter
1925,eggs
1925,sugar
1925,bread
1926,cheese
1926,butter
1926,tomato_sauce
1926,milk
1926,sugar
1926,cereal
1927,milk
1927,chips
1927,eggs
1927,salsa
1927,apples
1927,yogurt
1928,bananas
1928,soda
1929,bananas
1929,milk
1929,chicken
1930,rice
1930,coffee
1930,butter
1930,sugar
1930,soda
1930,apples
1931,coffee
1931,sugar
1931,bread
1931,parmesan
1931,beer
1931,apples
1932,butter
1932,rice
1932,soda
1932,yogurt
1933,butter
1933,bread
1933,milk
1934,parmesan
1934,pasta
1934,tomato_sauce
1934,milk
1934,eggs
1934,cereal
1935,wipes
1935,chips
1935,milk
1936,parmesan
1936,pasta
1936,butter
1936,tomato_sauce
1936,milk
1936,cereal
1936,apples
1937,coffee
1937,butter
1937,bananas
1937,chips
1937,soda
1937,salsa
1937,apples
1938,chicken
1938,sugar
1938,milk
1938,coffee
1939,rice
1939,milk
1939,bananas
1939,chips
1939,salsa
1940,bananas
1940,bread
1940,beer
1940,soda
1941,milk
1941,bananas
1941,salsa
1941,parmesan
1941,apples
1942,salsa
1942,milk
1943,wipes
1943,milk
1943,bananas
1943,bread
1943,cereal
1943,beer
1943,apples
1944,coffee
1944,bananas
1944,chips
1944,sugar
1944,soda
1945,cheese
1945,tomato_sauce
1945,eggs
1945,soda
1945,apples
1946,bread
1946,rice
1946,cheese
1947,butter
1947,bananas
1947,sugar
1947,bread
1947,apples
1948,bread
1948,cheese
1949,cheese
1950,apples
1950,bread
1950,soda
1951,rice
1951,bread
1951,chicken
1951,cheese
1952,coffee
1952,milk
1952,sugar
1952,salsa
1952,cereal
1953,bread
1953,cheese
1954,butter
1954,bread
1955,wipes
1955,butter
1955,salsa
1955,bread
1955,apples
1956,butter
1956,milk
1956,coffee
1957,coffee
1957,butter
1957,milk
1957,eggs
1957,sugar
1957,bread
1957,cereal
1957,yogurt
1958,wipes
1958,milk
1958,apples
1959,milk
1959,sugar
1959,yogurt
1960,milk
1960,coffee
1960,cheese
1961,eggs
1961,rice
1961,cheese
1962,pasta
1962,tomato_sauce
1962,bananas
1962,apples
1962,yogurt
1963,butter
1963,bread
1963,salsa
1963,yogurt
1964,pasta
1964,butter
1964,tomato_sauce
1964,salsa
1964,bread
1964,parmesan
1965,eggs
1965,milk
1965,soda
1966,bananas
1966,parmesan
1966,beer
1966,diapers
1967,cereal
1967,tomato_sauce
1967,milk
1967,eggs
1967,parmesan
1968,butter
1968,bread
1968,milk
1969,chicken
1969,eggs
1969,milk
1970,coffee
1970,wipes
1970,butter
1970,milk
1970,diapers
1970,bananas
1970,bread
1970,beer
1971,wipes
1971,chips
1971,parmesan
1971,diapers
1972,butter
1972,soda
1972,bread
1972,parmesan
1972,apples
1973,milk
1973,cereal
1974,cereal
1974,milk
1974,parmesan
1975,bananas
1975,yogurt
1976,pasta
1976,butter
1976,tomato_sauce
1976,bread
1976,parmesan
1976,yogurt
1977,milk
1977,apples
1978,sugar
1978,coffee
1978,cheese
1979,eggs
1979,chicken
1979,rice
1979,yogurt
1980,coffee
1980,milk
1980,diapers
1980,bananas
1980,chips
1980,eggs
1980,cereal
1980,beer
1980,yogurt
1981,bananas
1981,beer
1981,diapers
1982,tomato_sauce
1982,butter
1982,bananas
1982,eggs
1982,bread
1982,cereal
1983,milk
1983,yogurt
1984,eggs
1984,butter
1984,bread
1984,milk
1985,rice
1985,chicken
1985,cheese
1985,soda
1985,apples
1986,wipes
1986,milk
1986,bananas
1986,eggs
1986,soda
1986,apples
1987,chips
1987,bread
1987,milk
1987,soda
1988,soda
1988,yogurt
1989,tomato_sauce
1990,wipes
1990,butter
1990,milk
1990,bananas
1990,eggs
1990,bread
1991,butter
1991,bread
1991,cereal
1991,soda
1992,rice
1992,chicken
1992,wipes
1992,milk
1992,soda
1993,butter
1993,milk
1993,eggs
1993,bread
1993,cereal
1994,butter
1994,bread
1994,chicken
1995,rice
1995,butter
1995,milk
1995,eggs
1995,soda
1995,salsa
1995,apples
1996,chicken
1996,bread
1996,cereal
1996,milk
1997,wipes
1997,butter
1997,diapers
1997,bread
1997,beer
1997,apples
1998,rice
1998,chicken
1998,milk
1998,bananas
