customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,tech_support,payment_method,num_support_calls,churn
cust11074,34,28.28,980.65,Month-to-month,DSL,No,Credit card,1,1
cust11075,11,41.03,438.08,Month-to-month,Fiber optic,No,Mailed check,1,1
cust11076,51,63.29,3155.94,Two year,Fiber optic,No,Electronic check,0,0
cust11077,12,78.39,887.95,Month-to-month,Fiber optic,Yes,Electronic check,1,1
cust11078,30,18.0,493.78,Month-to-month,DSL,Yes,Credit card,0,1
cust11079,61,64.88,4002.3,Month-to-month,Fiber optic,No,Credit card,1,1
cust11080,67,51.93,3539.93,Month-to-month,Fiber optic,Yes,Electronic check,1,0
cust11081,72,47.09,3472.46,Month-to-month,DSL,Yes,Bank transfer,4,1
cust11082,69,98.49,6716.36,One year,Fiber optic,No,Electronic check,3,0
cust11083,40,47.39,1827.24,Month-to-month,DSL,Yes,Bank transfer,0,0
cust11084,14,73.71,960.16,One year,Fiber optic,Yes,Electronic check,1,0
cust11085,61,35.07,2203.71,Month-to-month,No,No,Credit card,1,1
cust11086,58,75.26,4385.94,Month-to-month,Fiber optic,No,Credit card,1,1
cust11087,72,72.42,5218.25,Month-to-month,Fiber optic,Yes,Electronic check,0,1
cust11088,47,61.12,2884.12,One year,DSL,Yes,Mailed check,0,0
cust11089,10,55.66,553.76,Month-to-month,DSL,No,Electronic check,4,0
cust11090,36,53.46,1868.5,Month-to-month,DSL,Yes,Electronic check,3,1
cust11091,32,73.33,2372.22,Two year,Fiber optic,Yes,Electronic check,0,0
cust11092,61,20.85,1262.54,One year,No,No,Electronic check,1,0
cust11093,28,61.01,1648.26,Month-to-month,DSL,No,Credit card,0,0
cust11094,23,45.96,1085.79,Two year,DSL,No,Electronic check,2,0
cust11095,5,64.78,302.61,Month-to-month,DSL,Yes,Credit card,0,1
cust11096,60,62.43,3757.17,Month-to-month,Fiber optic,Yes,Electronic check,1,0
cust11097,55,92.21,5065.3,Month-to-month,Fiber optic,No,Mailed check,0,1
cust11098,3,80.66,286.55,Month-to-month,Fiber optic,No,Mailed check,3,1
cust11099,31,18.0,569.01,Month-to-month,No,Yes,Credit card,1,0
cust11100,35,56.11,1919.66,One year,DSL,No,Electronic check,2,1
cust11101,34,67.2,2300.9,Month-to-month,Fiber optic,Yes,Electronic check,0,1
cust11102,67,75.4,5069.53,Two year,Fiber optic,No,Bank transfer,0,0
cust11103,10,44.16,467.17,Two year,DSL,No,Bank transfer,0,0
cust11104,22,23.41,566.81,One year,No,No,Bank transfer,0,0
cust11105,13,61.3,766.1,One year,DSL,No,Electronic check,0,0
cust11106,17,81.22,1414.14,One year,Fiber optic,No,Electronic check,1,1
cust11107,66,61.5,3972.76,Two year,Fiber optic,Yes,Credit card,4,0
cust11108,68,18.0,1218.0,Month-to-month,No,Yes,Bank transfer,0,1
cust11109,3,78.25,221.02,Month-to-month,Fiber optic,No,Bank transfer,1,1
cust11110,46,54.12,2561.91,Month-to-month,DSL,Yes,Electronic check,0,1
cust11111,16,18.0,280.18,Month-to-month,No,Yes,Electronic check,0,0
cust11112,14,94.1,1347.8,Month-to-month,Fiber optic,Yes,Credit card,1,0
cust11113,21,84.76,1691.87,One year,Fiber optic,No,Bank transfer,1,0
cust11114,14,67.49,927.27,Month-to-month,Fiber optic,No,Electronic check,1,1
cust11115,35,41.33,1404.23,Two year,DSL,No,Credit card,2,0
cust11116,72,72.27,5327.22,Month-to-month,Fiber optic,Yes,Bank transfer,1,1
cust11117,42,21.02,849.5,Month-to-month,No,Yes,Electronic check,2,0
cust11118,52,65.07,3387.3,Month-to-month,DSL,No,Mailed check,0,1
cust11119,36,86.81,3131.49,Month-to-month,Fiber optic,Yes,Bank transfer,0,1
cust11120,1,25.42,0.0,Month-to-month,No,Yes,Mailed check,0,1
cust11121,6,83.13,472.48,Month-to-month,Fiber optic,Yes,Bank transfer,0,1
cust11122,19,34.88,682.96,Month-to-month,No,No,Bank transfer,0,1
cust11123,17,75.7,1291.19,Month-to-month,Fiber optic,Yes,Electronic check,4,1
cust11124,61,29.83,1704.61,Month-to-month,No,Yes,Credit card,0,1
cust11125,61,57.13,3456.58,Month-to-month,DSL,Yes,Mailed check,1,1
cust11126,62,80.85,5063.74,Month-to-month,Fiber optic,Yes,Mailed check,3,0
cust11127,46,65.65,3049.31,Month-to-month,Fiber optic,Yes,Bank transfer,1,1
cust11128,40,66.87,2735.7,Month-to-month,Fiber optic,No,Bank transfer,0,1
cust11129,47,21.54,963.1,Month-to-month,No,Yes,Mailed check,0,1
cust11130,29,66.52,1993.13,Month-to-month,Fiber optic,Yes,Bank transfer,0,1
cust11131,48,57.32,2749.14,One year,Fiber optic,No,Credit card,1,0
cust11132,57,83.11,4816.88,Two year,Fiber optic,No,Credit card,0,1
cust11133,55,79.16,4353.97,Two year,Fiber optic,Yes,Credit card,2,0
cust11134,44,58.93,2490.55,Month-to-month,Fiber optic,Yes,Electronic check,1,0
cust11135,4,47.11,230.9,Month-to-month,DSL,Yes,Mailed check,1,1
cust11136,52,72.79,3762.9,Month-to-month,Fiber optic,No,Bank transfer,1,0
cust11137,26,27.18,687.87,One year,No,Yes,Electronic check,1,0
cust11138,54,62.02,3276.43,One year,Fiber optic,Yes,Bank transfer,1,0
cust11139,39,58.75,2372.36,Two year,Fiber optic,No,Electronic check,0,0
cust11140,64,81.24,5173.3,Two year,Fiber optic,Yes,Electronic check,2,0
cust11141,24,56.59,1436.91,Month-to-month,Fiber optic,Yes,Electronic check,0,1
cust11142,67,47.21,3141.51,One year,DSL,Yes,Electronic check,2,0
cust11143,61,71.09,4290.1,Two year,Fiber optic,No,Electronic check,0,0
cust11144,24,73.52,1830.46,Month-to-month,Fiber optic,No,Bank transfer,1,1
cust11145,35,53.03,1852.38,Two year,DSL,No,Bank transfer,0,0
cust11146,38,69.18,2625.66,Month-to-month,DSL,No,Electronic check,1,0
cust11147,56,55.81,3061.28,Two year,Fiber optic,Yes,Electronic check,2,0
cust11148,50,85.52,4253.12,One year,Fiber optic,No,Credit card,3,0
cust11149,62,44.85,2802.13,Month-to-month,Fiber optic,No,Electronic check,0,1
cust11150,27,66.72,1736.48,One year,DSL,No,Mailed check,0,1
cust11151,36,50.49,1790.69,Month-to-month,Fiber optic,No,Mailed check,1,1
cust11152,31,104.24,3210.42,One year,Fiber optic,Yes,Bank transfer,0,0
cust11153,66,70.32,4644.44,One year,Fiber optic,Yes,Credit card,1,0
cust11154,22,90.48,2064.54,One year,Fiber optic,No,Bank transfer,3,0
cust11155,42,63.01,2631.42,Two year,DSL,Yes,Credit card,2,0
cust11156,8,19.76,123.55,Month-to-month,No,No,Credit card,2,1
cust11157,62,45.68,2969.48,Month-to-month,DSL,Yes,Electronic check,0,0
cust11158,28,64.95,1796.94,Month-to-month,Fiber optic,Yes,Electronic check,1,1
cust11159,24,59.45,1417.27,Month-to-month,DSL,No,Electronic check,2,0
cust11160,42,69.92,2918.75,Month-to-month,Fiber optic,No,Mailed check,2,0
cust11161,36,40.17,1432.28,Month-to-month,DSL,No,Bank transfer,4,0
cust11162,61,31.45,1922.34,Month-to-month,No,Yes,Electronic check,1,1
cust11163,38,64.23,2486.78,Month-to-month,Fiber optic,No,Electronic check,0,0
cust11164,37,71.05,2649.05,Two year,Fiber optic,No,Mailed check,1,0
cust11165,7,51.29,412.88,Month-to-month,DSL,No,Bank transfer,2,0
cust11166,1,42.29,94.49,Two year,DSL,No,Bank transfer,2,1
cust11167,29,69.1,2014.33,Month-to-month,Fiber optic,No,Credit card,2,1
cust11168,72,93.42,6745.06,Month-to-month,Fiber optic,Yes,Electronic check,1,0
cust11169,66,72.55,4843.74,Month-to-month,Fiber optic,No,Mailed check,2,0
cust11170,45,20.68,875.04,Month-to-month,No,No,Credit card,1,1
cust11171,46,72.9,3478.31,Month-to-month,Fiber optic,No,Bank transfer,3,1
cust11172,28,30.45,826.97,Month-to-month,No,Yes,Bank transfer,0,0
cust11173,12,37.59,433.53,Month-to-month,DSL,No,Mailed check,0,0
cust11174,0,80.13,0.0,Month-to-month,Fiber optic,No,Electronic check,0,1
cust11175,24,78.07,1814.57,One year,Fiber optic,No,Credit card,1,0
cust11176,23,53.54,1280.12,Month-to-month,Fiber optic,No,Bank transfer,2,1
cust11177,13,46.53,718.4,Two year,No,Yes,Bank transfer,0,0
cust11178,18,92.53,1637.18,Month-to-month,Fiber optic,Yes,Mailed check,1,0
cust11179,1,18.0,35.37,Two year,No,No,Mailed check,1,1
cust11180,44,61.53,2718.33,One year,Fiber optic,Yes,Electronic check,1,0
cust11181,67,52.74,3583.59,Two year,DSL,No,Bank transfer,0,0
cust11182,50,57.89,3005.44,Two year,Fiber optic,No,Mailed check,1,0
cust11183,32,91.37,2999.89,Month-to-month,Fiber optic,No,Electronic check,0,1
cust11184,30,19.38,569.47,Month-to-month,No,Yes,Mailed check,1,1
cust11185,22,44.46,1004.56,Month-to-month,No,No,Credit card,0,0
cust11186,10,40.11,432.5,Two year,DSL,No,Mailed check,0,0
cust11187,43,48.65,2090.95,One year,DSL,Yes,Mailed check,0,0
cust11188,41,65.21,2618.81,Month-to-month,DSL,No,Bank transfer,1,0
cust11189,0,71.12,0.0,Two year,Fiber optic,No,Credit card,2,0
cust11190,30,53.27,1655.51,Month-to-month,DSL,No,Bank transfer,1,0
cust11191,20,88.11,1824.77,One year,Fiber optic,Yes,Credit card,0,0
cust11192,12,68.33,809.58,One year,Fiber optic,Yes,Electronic check,0,0
cust11193,51,18.0,931.05,Month-to-month,No,No,Credit card,1,0
cust11194,38,32.5,1294.86,One year,DSL,Yes,Credit card,2,0
cust11195,46,82.0,3686.79,Two year,Fiber optic,No,Mailed check,1,0
cust11196,52,54.67,2820.52,Month-to-month,DSL,No,Bank transfer,2,0
cust11197,71,37.74,2780.43,Month-to-month,No,Yes,Electronic check,2,0
cust11198,58,46.71,2724.15,Month-to-month,DSL,No,Mailed check,0,0
cust11199,45,32.83,1420.89,One year,DSL,No,Electronic check,1,0
cust11200,64,21.77,1399.14,Month-to-month,DSL,No,Electronic check,5,1
cust11201,34,59.42,2071.35,Two year,No,No,Credit card,1,1
cust11202,71,56.32,3871.39,Two year,DSL,No,Electronic check,1,0
cust11203,55,76.64,4224.01,Month-to-month,Fiber optic,Yes,Bank transfer,1,0
cust11204,47,78.34,3663.36,Month-to-month,Fiber optic,Yes,Electronic check,1,0
cust11205,65,57.82,3676.2,One year,Fiber optic,No,Mailed check,1,1
cust11206,37,40.46,1501.12,One year,DSL,Yes,Mailed check,2,0
cust11207,52,70.92,3681.02,Month-to-month,DSL,Yes,Electronic check,1,0
cust11208,20,82.9,1656.8,Month-to-month,Fiber optic,Yes,Bank transfer,1,1
cust11209,70,40.84,2841.39,Month-to-month,DSL,No,Credit card,3,0
cust11210,45,60.28,2661.53,Two year,Fiber optic,Yes,Mailed check,1,0
cust11211,57,68.81,3849.43,Month-to-month,Fiber optic,No,Credit card,3,0
cust11212,33,71.21,2315.4,Two year,Fiber optic,Yes,Bank transfer,1,0
cust11213,63,74.59,4742.13,Month-to-month,DSL,No,Bank transfer,2,0
cust11214,5,72.74,375.35,Two year,Fiber optic,Yes,Electronic check,0,0
cust11215,8,35.73,282.38,Month-to-month,DSL,Yes,Electronic check,0,1
cust11216,37,74.3,2697.11,Month-to-month,Fiber optic,No,Credit card,0,0
cust11217,53,53.17,2799.31,Two year,DSL,No,Bank transfer,2,0
cust11218,59,18.0,1098.86,Two year,No,Yes,Mailed check,1,0
cust11219,32,79.83,2579.8,Month-to-month,Fiber optic,No,Credit card,4,1
cust11220,47,64.51,3008.11,Month-to-month,DSL,No,Electronic check,0,1
cust11221,40,51.66,1935.83,Month-to-month,DSL,Yes,Credit card,2,0
cust11222,70,40.44,2797.06,Month-to-month,DSL,No,Electronic check,1,1
cust11223,47,43.65,2027.42,Month-to-month,DSL,Yes,Credit card,0,1
cust11224,30,30.09,857.34,Two year,DSL,No,Electronic check,1,0
cust11225,70,23.39,1616.64,Month-to-month,No,Yes,Electronic check,3,0
cust11226,7,78.73,591.94,One year,Fiber optic,No,Bank transfer,2,1
cust11227,71,39.24,2784.18,Month-to-month,DSL,Yes,Electronic check,1,0
cust11228,11,98.28,1130.56,Month-to-month,Fiber optic,No,Credit card,1,1
cust11229,21,59.51,1174.29,One year,DSL,No,Bank transfer,0,0
cust11230,59,18.0,1046.75,Month-to-month,No,No,Electronic check,2,1
cust11231,53,28.73,1425.74,One year,DSL,No,Electronic check,0,0
cust11232,70,63.19,4401.97,Month-to-month,Fiber optic,No,Credit card,0,0
cust11233,54,93.88,5017.24,Two year,Fiber optic,Yes,Bank transfer,1,1
cust11234,46,60.69,2855.8,One year,DSL,Yes,Credit card,1,0
cust11235,25,69.48,1757.49,Two year,DSL,Yes,Electronic check,3,1
cust11236,0,75.12,50.74,Month-to-month,Fiber optic,No,Credit card,2,1
cust11237,9,22.49,180.94,Month-to-month,No,No,Mailed check,0,0
cust11238,21,60.03,1209.64,Month-to-month,Fiber optic,No,Bank transfer,0,1
cust11239,2,79.2,105.82,Month-to-month,Fiber optic,No,Mailed check,2,1
cust11240,37,72.65,2701.32,Month-to-month,Fiber optic,No,Electronic check,0,0
cust11241,56,22.18,1332.59,Month-to-month,No,Yes,Credit card,3,1
cust11242,70,94.42,6630.02,Month-to-month,Fiber optic,Yes,Credit card,4,0
cust11243,35,73.48,2553.06,Month-to-month,Fiber optic,No,Mailed check,2,1
cust11244,63,90.97,5721.67,Month-to-month,Fiber optic,Yes,Credit card,1,1
cust11245,71,30.94,2195.17,Month-to-month,DSL,Yes,Electronic check,2,0
cust11246,62,57.26,3651.45,Month-to-month,No,No,Electronic check,0,1
cust11247,33,45.52,1563.84,One year,DSL,No,Electronic check,1,0
cust11248,23,58.49,1358.27,Month-to-month,DSL,No,Mailed check,1,0
cust11249,71,35.4,2518.89,Month-to-month,No,Yes,Electronic check,2,1
cust11250,17,44.03,763.48,Month-to-month,DSL,No,Mailed check,2,0
cust11251,30,59.83,1819.61,One year,DSL,Yes,Electronic check,0,0
cust11252,5,60.45,281.59,Month-to-month,DSL,No,Bank transfer,1,1
cust11253,57,66.44,3744.88,One year,Fiber optic,Yes,Credit card,1,0
cust11254,47,18.0,897.61,Two year,No,No,Bank transfer,0,0
cust11255,6,50.54,304.34,Month-to-month,DSL,No,Electronic check,1,1
cust11256,16,48.61,825.2,Two year,DSL,No,Bank transfer,2,0
cust11257,40,91.72,3751.11,One year,Fiber optic,Yes,Electronic check,0,0
cust11258,39,33.43,1329.8,Month-to-month,No,No,Bank transfer,1,1
cust11259,58,49.15,2868.63,Month-to-month,DSL,Yes,Bank transfer,1,1
cust11260,19,32.27,773.14,One year,No,No,Mailed check,0,0
cust11261,67,18.0,1216.35,Two year,No,Yes,Electronic check,0,1
cust11262,32,42.62,1309.31,Month-to-month,DSL,Yes,Credit card,0,1
cust11263,60,28.45,1692.94,Month-to-month,No,No,Credit card,1,0
cust11264,17,88.38,1580.04,One year,Fiber optic,No,Bank transfer,1,0
cust11265,2,77.4,90.09,Month-to-month,Fiber optic,No,Credit card,2,0
cust11266,4,92.5,332.38,One year,Fiber optic,Yes,Credit card,1,1
cust11267,27,35.42,1011.66,Month-to-month,No,No,Electronic check,1,0
cust11268,69,69.14,4757.08,One year,Fiber optic,Yes,Bank transfer,1,0
cust11269,3,73.32,214.45,Two year,Fiber optic,Yes,Electronic check,2,0
cust11270,26,29.9,831.07,One year,No,No,Mailed check,0,0
cust11271,7,69.62,451.5,One year,Fiber optic,Yes,Electronic check,2,1
cust11272,68,43.38,2876.41,One year,No,No,Credit card,1,0
cust11273,49,18.0,812.56,Two year,No,Yes,Bank transfer,0,0
cust11274,55,53.79,2987.54,Two year,DSL,Yes,Electronic check,2,0
cust11275,52,58.83,3072.12,Month-to-month,DSL,No,Mailed check,3,0
cust11276,47,71.24,3313.65,One year,Fiber optic,Yes,Mailed check,1,0
cust11277,56,18.53,979.74,Month-to-month,No,No,Bank transfer,5,0
cust11278,0,49.09,0.0,Two year,DSL,No,Credit card,2,1
cust11279,63,84.74,5394.45,One year,Fiber optic,Yes,Electronic check,0,0
cust11280,54,44.0,2334.21,Month-to-month,DSL,No,Mailed check,2,1
cust11281,53,62.17,3261.88,Month-to-month,Fiber optic,Yes,Bank transfer,3,1
cust11282,28,88.81,2427.15,Month-to-month,Fiber optic,Yes,Mailed check,1,1
cust11283,58,54.79,3159.45,One year,DSL,Yes,Mailed check,0,0
cust11284,27,37.09,1018.33,Month-to-month,No,No,Electronic check,0,1
cust11285,3,59.11,283.09,Month-to-month,DSL,No,Electronic check,0,1
cust11286,66,51.16,3387.45,Two year,No,No,Mailed check,0,0
cust11287,17,63.38,1074.78,One year,DSL,No,Credit card,1,1
cust11288,7,18.0,169.15,Month-to-month,No,Yes,Electronic check,0,1
cust11289,45,80.64,3663.61,Month-to-month,Fiber optic,No,Electronic check,3,0
cust11290,17,43.31,707.39,Two year,DSL,No,Bank transfer,0,0
cust11291,62,44.55,2877.2,One year,DSL,No,Credit card,3,0
cust11292,32,33.05,1056.38,One year,DSL,No,Mailed check,1,0
cust11293,0,71.57,11.82,Month-to-month,Fiber optic,No,Electronic check,2,1
cust11294,69,31.54,2203.83,Month-to-month,No,Yes,Bank transfer,0,1
cust11295,37,74.21,2763.06,Month-to-month,Fiber optic,No,Mailed check,0,0
cust11296,19,61.81,1250.66,One year,Fiber optic,No,Bank transfer,0,1
cust11297,49,56.72,2749.78,Month-to-month,Fiber optic,No,Electronic check,2,0
cust11298,38,100.34,3852.09,Month-to-month,Fiber optic,Yes,Electronic check,1,0
cust11299,2,78.9,166.03,One year,Fiber optic,No,Electronic check,2,0
cust11300,55,65.11,3630.19,Two year,Fiber optic,Yes,Bank transfer,4,0
cust11301,29,80.54,2324.91,One year,Fiber optic,No,Mailed check,1,0
cust11302,51,51.27,2597.25,Month-to-month,No,No,Electronic check,1,1
cust11303,65,82.45,5395.85,Month-to-month,Fiber optic,Yes,Mailed check,0,1
cust11304,44,18.0,809.9,Month-to-month,DSL,No,Bank transfer,0,1
cust11305,49,81.83,3968.66,Month-to-month,DSL,Yes,Electronic check,2,1
cust11306,18,52.81,1017.86,Month-to-month,Fiber optic,No,Bank transfer,1,0
cust11307,17,47.53,844.64,Month-to-month,DSL,No,Bank transfer,1,0
cust11308,30,18.0,536.29,One year,No,Yes,Mailed check,0,0
cust11309,62,66.12,4076.03,Two year,Fiber optic,No,Credit card,3,0
cust11310,38,78.41,2997.79,Two year,Fiber optic,Yes,Credit card,1,0
cust11311,25,50.15,1286.77,Month-to-month,Fiber optic,No,Electronic check,2,0
cust11312,56,48.92,2659.82,Month-to-month,DSL,No,Electronic check,1,0
cust11313,62,38.77,2422.52,Month-to-month,No,Yes,Electronic check,1,1
cust11314,65,39.88,2624.83,Month-to-month,DSL,No,Electronic check,2,0
cust11315,21,58.32,1107.1,Month-to-month,Fiber optic,No,Mailed check,0,1
cust11316,51,23.33,1199.64,Month-to-month,No,No,Credit card,1,1
cust11317,43,70.94,3085.15,One year,Fiber optic,No,Credit card,2,0
cust11318,32,18.0,605.04,Month-to-month,No,No,Electronic check,1,1
cust11319,28,60.74,1740.84,Two year,Fiber optic,No,Mailed check,0,0
cust11320,8,31.23,233.46,Month-to-month,No,Yes,Electronic check,0,1
cust11321,20,82.14,1590.8,Month-to-month,Fiber optic,Yes,Mailed check,3,0
cust11322,40,62.21,2398.41,Month-to-month,Fiber optic,No,Electronic check,4,1
cust11323,64,38.87,2542.29,Month-to-month,DSL,Yes,Credit card,5,1
cust11324,63,51.64,3288.47,Month-to-month,DSL,No,Credit card,3,1
cust11325,13,63.42,882.88,Two year,Fiber optic,Yes,Electronic check,0,0
cust11326,49,52.14,2518.6,Month-to-month,DSL,No,Bank transfer,1,1
cust11327,6,92.62,595.91,Month-to-month,Fiber optic,No,Bank transfer,4,1
cust11328,49,24.28,1114.59,One year,No,No,Credit card,0,0
cust11329,24,18.0,388.53,Month-to-month,No,Yes,Mailed check,5,0
cust11330,32,54.71,1757.02,One year,DSL,No,Electronic check,2,0
cust11331,52,22.87,1222.4,Month-to-month,No,No,Bank transfer,0,1
cust11332,31,48.2,1578.15,Two year,DSL,No,Electronic check,0,0
cust11333,58,80.7,4668.6,Month-to-month,Fiber optic,No,Bank transfer,0,1
cust11334,38,33.29,1221.73,Month-to-month,No,No,Electronic check,1,1
cust11335,72,50.43,3585.1,One year,DSL,Yes,Bank transfer,1,0
cust11336,46,49.27,2232.03,Two year,DSL,No,Credit card,2,1
cust11337,21,74.76,1681.01,Month-to-month,DSL,Yes,Electronic check,0,1
cust11338,56,89.41,5044.8,One year,Fiber optic,Yes,Mailed check,4,0
cust11339,29,35.0,1070.63,Month-to-month,No,No,Bank transfer,1,1
cust11340,38,51.57,1947.71,Month-to-month,DSL,No,Electronic check,1,1
cust11341,9,37.93,341.29,Month-to-month,DSL,No,Bank transfer,1,1
cust11342,8,88.53,743.2,One year,Fiber optic,No,Bank transfer,0,0
cust11343,41,51.73,2095.64,Month-to-month,DSL,No,Mailed check,0,1
cust11344,13,68.07,870.34,One year,Fiber optic,Yes,Credit card,1,0
cust11345,72,22.08,1556.02,Month-to-month,No,No,Mailed check,1,1
cust11346,62,63.41,3909.05,Two year,Fiber optic,No,Bank transfer,1,0
cust11347,51,37.69,1924.64,Two year,No,No,Electronic check,2,0
cust11348,53,83.2,4368.51,Month-to-month,Fiber optic,No,Electronic check,0,1
cust11349,43,27.18,1183.04,Month-to-month,No,No,Electronic check,0,0
cust11350,4,49.49,212.19,Month-to-month,DSL,No,Credit card,1,1
cust11351,28,41.83,1162.28,Two year,DSL,No,Credit card,2,0
cust11352,36,49.44,1738.47,Month-to-month,Fiber optic,No,Credit card,1,1
cust11353,66,33.04,2185.89,Month-to-month,DSL,No,Electronic check,0,0
cust11354,16,18.0,262.75,Month-to-month,No,Yes,Mailed check,0,0
cust11355,36,64.28,2316.41,One year,Fiber optic,No,Credit card,0,0
cust11356,25,28.47,766.66,Month-to-month,No,Yes,Bank transfer,0,0
cust11357,9,59.74,475.01,Month-to-month,DSL,No,Electronic check,3,1
cust11358,7,73.46,622.89,Two year,Fiber optic,No,Credit card,2,0
cust11359,26,91.91,2386.03,Month-to-month,Fiber optic,No,Electronic check,1,1
cust11360,6,40.61,264.25,Two year,DSL,Yes,Electronic check,2,0
cust11361,4,73.37,255.84,Month-to-month,Fiber optic,No,Credit card,1,1
cust11362,25,74.39,1916.86,Month-to-month,Fiber optic,No,Mailed check,0,1
cust11363,14,38.11,527.26,Two year,No,Yes,Mailed check,1,0
cust11364,40,76.27,3031.09,One year,Fiber optic,No,Bank transfer,0,0
cust11365,1,51.6,22.82,One year,DSL,Yes,Credit card,0,0
cust11366,22,55.14,1199.66,Month-to-month,Fiber optic,No,Electronic check,4,0
cust11367,33,64.2,2139.52,Month-to-month,Fiber optic,Yes,Bank transfer,1,1
cust11368,70,63.15,4429.14,Month-to-month,DSL,No,Electronic check,1,1
cust11369,46,50.1,2302.61,Month-to-month,Fiber optic,No,Electronic check,3,0
cust11370,64,66.12,4196.11,Month-to-month,DSL,No,Mailed check,0,1
cust11371,25,56.0,1361.54,Month-to-month,DSL,Yes,Mailed check,1,0
cust11372,32,66.03,2089.92,Month-to-month,Fiber optic,No,Electronic check,0,1
cust11373,30,40.02,1223.61,Month-to-month,DSL,No,Mailed check,3,0
cust11374,64,97.75,6289.11,Month-to-month,Fiber optic,Yes,Bank transfer,1,1
cust11375,70,66.94,4725.65,Month-to-month,DSL,Yes,Bank transfer,0,1
cust11376,70,73.57,5149.83,Two year,Fiber optic,Yes,Bank transfer,2,0
cust11377,54,51.62,2806.66,One year,DSL,No,Credit card,1,0
cust11378,36,18.0,639.58,Month-to-month,No,Yes,Mailed check,1,1
cust11379,39,51.62,1926.07,One year,DSL,No,Mailed check,2,0
cust11380,71,66.91,4739.81,Two year,Fiber optic,No,Mailed check,2,0
cust11381,20,49.06,962.43,Month-to-month,DSL,No,Bank transfer,0,1
cust11382,25,71.72,1741.05,Month-to-month,DSL,No,Electronic check,2,0
cust11383,65,73.85,4771.88,Month-to-month,Fiber optic,No,Electronic check,2,1
cust11384,28,18.0,510.75,Month-to-month,No,Yes,Electronic check,0,1
cust11385,17,18.0,249.34,One year,No,No,Mailed check,0,1
cust11386,40,51.53,2025.66,Two year,DSL,Yes,Credit card,2,0
cust11387,23,40.87,1017.41,Month-to-month,DSL,Yes,Bank transfer,2,1
cust11388,65,77.96,4987.26,One year,Fiber optic,No,Mailed check,1,0
cust11389,66,55.57,3658.46,Month-to-month,Fiber optic,Yes,Bank transfer,3,1
cust11390,22,58.28,1223.84,One year,DSL,Yes,Bank transfer,1,0
cust11391,38,62.28,2329.06,One year,Fiber optic,No,Mailed check,1,1
cust11392,71,75.56,5354.87,Month-to-month,Fiber optic,Yes,Mailed check,2,0
cust11393,54,70.94,3781.38,Month-to-month,Fiber optic,Yes,Bank transfer,1,0
cust11394,15,95.62,1463.0,One year,Fiber optic,No,Electronic check,2,0
cust11395,43,77.06,3381.14,Two year,Fiber optic,No,Mailed check,1,0
cust11396,45,73.35,3342.83,Month-to-month,DSL,No,Mailed check,3,1
cust11397,47,81.73,3892.54,Month-to-month,Fiber optic,Yes,Bank transfer,3,0
cust11398,1,67.1,0.0,Month-to-month,DSL,No,Credit card,0,1
cust11399,21,72.49,1510.14,One year,Fiber optic,No,Credit card,0,0
cust11400,62,79.15,4930.67,One year,Fiber optic,Yes,Mailed check,2,0
cust11401,17,89.62,1567.1,One year,Fiber optic,Yes,Electronic check,0,0
cust11402,21,60.86,1365.73,One year,DSL,Yes,Bank transfer,1,1
cust11403,23,56.37,1349.96,Two year,DSL,No,Credit card,1,0
cust11404,12,71.06,897.54,Two year,Fiber optic,Yes,Credit card,0,0
cust11405,11,73.09,935.67,Month-to-month,Fiber optic,No,Credit card,2,1
cust11406,25,38.65,971.07,One year,No,No,Electronic check,1,0
cust11407,63,91.15,5728.0,Month-to-month,Fiber optic,Yes,Bank transfer,2,0
cust11408,0,18.0,8.87,Month-to-month,No,No,Credit card,1,1
cust11409,20,41.07,775.65,Two year,DSL,Yes,Bank transfer,1,0
cust11410,4,64.15,259.98,One year,Fiber optic,Yes,Bank transfer,1,0
cust11411,40,59.96,2312.06,Two year,DSL,No,Mailed check,1,1
cust11412,18,63.85,1122.82,Month-to-month,Fiber optic,No,Bank transfer,1,0
cust11413,57,59.81,3403.4,Month-to-month,DSL,No,Electronic check,1,1
cust11414,42,56.55,2422.58,Month-to-month,DSL,No,Electronic check,0,1
cust11415,57,68.46,3957.77,Month-to-month,Fiber optic,Yes,Credit card,1,0
cust11416,46,93.77,4265.24,Month-to-month,Fiber optic,No,Credit card,1,1
cust11417,32,32.45,1142.2,Month-to-month,DSL,Yes,Credit card,3,1
cust11418,62,69.91,4341.84,Month-to-month,DSL,No,Electronic check,1,1
cust11419,34,78.83,2692.22,Two year,Fiber optic,No,Electronic check,2,0
cust11420,69,25.12,1652.4,Month-to-month,DSL,Yes,Electronic check,1,0
cust11421,72,69.1,4944.2,Month-to-month,DSL,No,Credit card,2,1
cust11422,42,86.67,3692.63,One year,Fiber optic,No,Bank transfer,3,1
cust11423,49,44.86,2206.63,Month-to-month,DSL,No,Credit card,2,1
cust11424,18,63.42,1146.95,Two year,Fiber optic,Yes,Electronic check,1,0
cust11425,59,56.17,3325.39,One year,Fiber optic,Yes,Bank transfer,2,0
cust11426,49,78.99,3798.35,Month-to-month,DSL,Yes,Credit card,1,1
cust11427,65,38.92,2524.97,One year,DSL,Yes,Electronic check,3,0
cust11428,19,34.84,732.38,One year,DSL,No,Credit card,0,0
cust11429,57,53.22,3087.88,One year,DSL,Yes,Bank transfer,2,0
