transaction_id,amount_usd,hour_of_day,account_age_days,transactions_last_hour,distance_from_home_km,is_anomaly
tx101777,54.45,9,1534.0,0,3.44,0
tx101778,10.42,9,1602.0,2,4.15,0
tx101779,50.12,8,1116.0,2,2.71,0
tx101780,34.39,17,1910.0,1,16.87,0
tx101781,26.96,10,1436.0,1,1.29,0
tx101782,38.03,10,1876.0,1,2.04,0
tx101783,42.45,10,1412.0,0,2.64,0
tx101784,5.71,9,1896.0,4,3.47,0
tx101785,17.52,9,1878.0,0,5.65,0
tx101786,19.4,7,1018.0,0,4.57,0
tx101787,18.96,9,1942.0,1,1.67,0
tx101788,31.55,14,135.0,1,2.57,0
tx101789,11.8,20,1645.0,3,4.36,0
tx101790,12.21,5,1591.0,2,2.47,0
tx101791,43.32,1,182.0,2,13.27,0
tx101792,70.92,8,1461.0,0,5.58,0
tx101793,33.31,17,1328.0,1,0.53,0
tx101794,22.7,3,1105.0,0,9.16,0
tx101795,28.99,8,1809.0,0,2.4,0
tx101796,17.46,15,1304.0,3,7.12,0
tx101797,30.45,10,535.0,0,20.19,0
tx101798,25.54,15,505.0,0,6.42,0
tx101799,36.4,10,1695.0,0,3.41,0
tx101800,38.37,5,100.0,2,0.3,0
tx101801,20.85,15,1077.0,0,2.33,0
tx101802,28.75,21,820.0,2,17.25,0
tx101803,866.03,1,46.0,5,168.7,1
tx101804,15.51,14,389.0,0,7.3,0
tx101805,23.91,9,1445.0,0,3.56,0
tx101806,33.31,11,1887.0,0,0.76,0
tx101807,16.46,11,1863.0,2,3.33,0
tx101808,39.01,12,435.0,2,1.13,0
tx101809,16.36,11,275.0,1,2.16,0
tx101810,84.24,15,1484.0,1,5.35,0
tx101811,15.7,0,206.0,2,3.05,0
tx101812,37.84,9,404.0,1,23.48,0
tx101813,17.94,19,1495.0,1,1.02,0
tx101814,24.96,21,253.0,3,0.99,0
tx101815,17.45,8,1551.0,1,1.16,0
tx101816,46.22,11,254.0,0,4.76,0
tx101817,15.06,13,687.0,1,0.78,0
tx101818,32.97,15,1065.0,1,9.99,0
tx101819,60.92,3,1309.0,1,0.43,0
tx101820,16.1,15,1443.0,3,4.71,0
tx101821,9.81,0,469.0,1,3.86,0
tx101822,81.0,12,1690.0,1,1.41,0
tx101823,24.52,16,1166.0,2,6.62,0
tx101824,1080.33,2,45.0,6,130.85,1
tx101825,49.13,20,790.0,0,4.57,0
tx101826,37.71,12,1402.0,1,3.75,0
tx101827,31.09,13,1751.0,0,4.79,0
tx101828,39.71,21,732.0,0,10.1,0
tx101829,8.46,11,181.0,1,10.5,0
tx101830,29.93,3,985.0,3,0.07,0
tx101831,25.02,11,1719.0,1,0.38,0
tx101832,13.58,14,1077.0,1,1.7,0
tx101833,42.62,16,162.0,0,3.52,0
tx101834,24.22,13,1755.0,1,3.9,0
tx101835,13.3,18,416.0,3,1.09,0
tx101836,37.91,14,1298.0,2,2.23,0
tx101837,14.79,14,1534.0,1,2.3,0
tx101838,14.72,11,685.0,1,0.41,0
tx101839,44.19,13,1500.0,1,3.11,0
tx101840,52.36,16,1103.0,1,1.26,0
tx101841,7.39,18,689.0,0,7.76,0
tx101842,58.66,6,569.0,2,3.21,0
tx101843,46.83,8,1224.0,0,1.37,0
tx101844,27.85,21,1819.0,1,1.21,0
tx101845,28.45,2,1710.0,0,5.69,0
tx101846,22.8,19,1684.0,2,1.49,0
tx101847,30.65,13,1700.0,1,3.67,0
tx101848,25.99,19,1319.0,1,13.63,0
tx101849,19.21,9,471.0,0,0.6,0
tx101850,34.49,18,1286.0,1,2.71,0
tx101851,37.37,1,1470.0,1,3.99,0
tx101852,42.47,10,1733.0,1,2.11,0
tx101853,41.9,11,1121.0,1,0.22,0
tx101854,57.26,14,1528.0,1,6.28,0
tx101855,60.45,14,960.0,0,3.28,0
tx101856,16.05,9,1965.0,1,3.28,0
tx101857,31.05,8,959.0,1,0.55,0
tx101858,63.73,19,1719.0,1,19.37,0
tx101859,15.24,11,1018.0,1,0.55,0
tx101860,34.43,12,1996.0,0,1.83,0
tx101861,70.71,11,308.0,1,1.09,0
tx101862,18.97,11,1535.0,0,0.23,0
tx101863,11.89,0,1455.0,1,9.46,0
tx101864,105.38,13,1756.0,1,5.32,0
tx101865,11.56,8,165.0,0,2.97,0
tx101866,16.5,12,722.0,2,0.88,0
tx101867,24.2,14,110.0,1,7.9,0
tx101868,14.66,10,1822.0,0,4.95,0
tx101869,28.92,17,553.0,1,2.1,0
tx101870,22.91,11,643.0,0,8.11,0
tx101871,51.23,15,1404.0,1,6.87,0
tx101872,41.37,15,1695.0,4,0.44,0
tx101873,17.64,13,1675.0,1,11.66,0
tx101874,58.13,4,243.0,0,6.23,0
tx101875,23.88,19,1072.0,1,0.37,0
tx101876,32.82,14,393.0,2,2.43,0
tx101877,491.75,2,16.0,7,66.96,1
tx101878,27.76,16,432.0,1,0.19,0
tx101879,44.21,23,1751.0,2,10.73,0
tx101880,78.33,15,649.0,0,3.16,0
tx101881,35.98,4,1827.0,0,2.83,0
tx101882,61.18,9,1158.0,0,3.69,0
tx101883,12.77,9,497.0,0,4.27,0
tx101884,58.92,19,674.0,1,2.23,0
tx101885,23.91,15,1412.0,0,3.66,0
tx101886,9.08,1,1432.0,1,2.38,0
tx101887,56.08,10,462.0,1,2.16,0
tx101888,23.93,13,1857.0,0,1.72,0
tx101889,12.39,18,1545.0,2,4.73,0
tx101890,20.3,16,1168.0,2,11.85,0
tx101891,47.28,18,30.0,0,2.55,0
tx101892,218.88,2,49.0,3,9.48,1
tx101893,20.36,20,483.0,2,0.24,0
tx101894,22.65,18,1458.0,1,0.41,0
tx101895,15.72,10,235.0,2,1.45,0
tx101896,35.3,13,639.0,0,1.43,0
tx101897,35.31,4,309.0,0,3.64,0
tx101898,23.1,8,54.0,3,4.17,0
tx101899,21.14,9,1921.0,1,0.48,0
tx101900,21.33,17,297.0,0,10.26,0
tx101901,23.54,19,1789.0,1,12.44,0
tx101902,36.78,14,873.0,0,2.12,0
tx101903,19.82,14,271.0,2,12.18,0
tx101904,29.26,15,711.0,2,2.12,0
tx101905,19.92,12,788.0,1,2.16,0
tx101906,65.74,16,860.0,2,8.79,0
tx101907,32.14,10,1619.0,2,2.7,0
tx101908,7.74,18,1101.0,2,5.97,0
tx101909,21.67,11,1380.0,1,0.19,0
tx101910,14.67,10,1329.0,2,3.64,0
tx101911,35.43,8,675.0,0,5.3,0
tx101912,48.69,10,281.0,0,2.78,0
tx101913,17.41,19,423.0,0,9.0,0
tx101914,35.37,15,645.0,1,21.81,0
tx101915,29.37,14,1420.0,3,1.82,0
tx101916,19.76,6,1075.0,2,3.32,0
tx101917,34.55,8,979.0,2,8.2,0
tx101918,20.35,12,1395.0,1,6.24,0
tx101919,28.44,21,1558.0,1,3.07,0
tx101920,12.8,10,696.0,0,1.51,0
tx101921,19.53,9,1730.0,3,9.75,0
tx101922,22.95,14,573.0,2,3.72,0
tx101923,27.66,18,1179.0,1,1.84,0
tx101924,45.03,13,1852.0,0,3.82,0
tx101925,23.74,8,320.0,2,1.04,0
tx101926,58.43,20,1506.0,1,34.95,0
tx101927,81.51,16,1675.0,0,0.34,0
tx101928,57.95,21,596.0,2,6.28,0
tx101929,10.82,13,1844.0,2,2.96,0
tx101930,44.19,12,710.0,1,4.96,0
tx101931,23.97,6,1871.0,3,17.09,0
tx101932,27.98,7,295.0,4,9.0,0
tx101933,18.07,16,774.0,3,12.19,0
tx101934,29.17,13,1599.0,2,1.74,0
tx101935,71.13,14,614.0,0,7.34,0
tx101936,13.39,14,1750.0,2,0.35,0
tx101937,16.3,20,819.0,0,5.84,0
tx101938,12.24,8,1477.0,1,1.74,0
tx101939,23.24,8,528.0,1,0.92,0
tx101940,47.22,16,1848.0,0,1.25,0
tx101941,21.9,9,383.0,0,4.11,0
tx101942,16.26,14,79.0,0,9.58,0
tx101943,29.21,23,579.0,1,5.99,0
tx101944,20.7,18,1185.0,2,1.01,0
tx101945,14.49,1,1058.0,2,0.24,0
tx101946,40.64,18,1644.0,0,4.45,0
tx101947,15.31,19,1852.0,1,0.39,0
tx101948,21.59,10,1562.0,2,6.76,0
tx101949,23.11,17,466.0,1,3.77,0
tx101950,12.99,15,1595.0,1,2.03,0
tx101951,29.37,19,713.0,0,2.76,0
tx101952,18.83,18,928.0,2,6.26,0
tx101953,47.08,5,315.0,2,22.33,0
tx101954,86.74,16,1804.0,0,2.28,0
tx101955,16.89,16,56.0,1,2.9,0
tx101956,73.14,2,1584.0,0,4.42,0
tx101957,40.16,12,1777.0,1,2.76,0
tx101958,42.62,1,743.0,1,0.48,0
tx101959,19.1,17,1209.0,0,5.31,0
tx101960,66.88,10,1944.0,0,0.37,0
tx101961,21.02,21,1658.0,1,1.74,0
tx101962,13.12,13,1621.0,2,12.12,0
tx101963,24.76,21,1328.0,1,0.79,0
tx101964,33.99,10,512.0,1,2.59,0
tx101965,18.69,17,1538.0,0,0.12,0
tx101966,25.75,13,1616.0,0,4.85,0
tx101967,19.29,17,46.0,0,1.5,0
tx101968,45.34,9,1321.0,2,0.19,0
tx101969,46.87,8,941.0,1,6.58,0
tx101970,27.43,20,1822.0,3,5.91,0
tx101971,29.02,16,493.0,2,0.54,0
tx101972,23.66,3,1269.0,3,6.6,0
tx101973,298.18,15,41.0,7,15.41,1
tx101974,30.56,9,1781.0,1,1.87,0
tx101975,13.12,1,1634.0,1,5.42,0
tx101976,27.91,10,977.0,2,4.63,0
tx101977,48.67,2,611.0,1,9.97,0
tx101978,29.75,18,227.0,0,11.49,0
tx101979,64.49,12,849.0,1,0.15,0
tx101980,26.36,7,1764.0,2,12.47,0
tx101981,50.77,6,794.0,0,15.4,0
tx101982,10.13,17,900.0,3,3.91,0
tx101983,29.25,12,1904.0,1,4.99,0
tx101984,77.93,11,521.0,2,7.34,0
tx101985,20.45,8,987.0,1,8.37,0
tx101986,72.22,12,1626.0,0,2.45,0
tx101987,24.26,8,1675.0,2,1.14,0
tx101988,62.02,11,1795.0,0,16.3,0
tx101989,485.76,8,16.0,6,124.93,1
tx101990,20.05,11,618.0,5,3.19,0
tx101991,36.2,17,652.0,2,1.84,0
tx101992,14.36,11,731.0,1,19.64,0
tx101993,25.75,18,1450.0,2,4.81,0
tx101994,15.77,9,770.0,2,0.03,0
tx101995,43.93,17,117.0,2,1.11,0
tx101996,16.29,14,1851.0,0,10.06,0
tx101997,72.26,1,725.0,4,13.83,0
tx101998,31.29,16,1092.0,4,11.36,0
tx101999,21.56,10,42.0,0,0.92,0
tx102000,17.48,17,291.0,1,0.68,0
tx102001,44.34,20,1860.0,0,7.04,0
tx102002,142.39,0,513.0,0,8.2,0
tx102003,47.48,20,1126.0,0,0.28,0
tx102004,67.42,8,423.0,3,16.07,0
tx102005,58.14,17,634.0,2,4.63,0
tx102006,89.56,9,1320.0,1,0.77,0
tx102007,27.8,10,1130.0,1,0.21,0
tx102008,50.39,21,1526.0,1,4.64,0
tx102009,12.73,15,480.0,0,7.93,0
tx102010,17.45,12,1615.0,2,12.21,0
tx102011,28.89,8,1322.0,0,2.14,0
tx102012,10.32,14,1309.0,4,6.28,0
tx102013,13.61,16,245.0,2,2.19,0
tx102014,12.27,6,1388.0,2,2.35,0
tx102015,15.15,11,722.0,1,0.07,0
tx102016,16.79,13,1805.0,2,2.47,0
tx102017,44.01,10,1336.0,0,0.08,0
tx102018,93.16,7,1847.0,3,1.41,0
tx102019,10.86,8,132.0,0,0.3,0
tx102020,6.94,14,412.0,1,17.33,0
tx102021,70.07,11,366.0,0,4.06,0
tx102022,37.75,20,1517.0,0,0.77,0
tx102023,133.81,15,4.0,3,238.71,1
tx102024,34.42,8,223.0,3,6.81,0
tx102025,27.53,19,1908.0,1,18.24,0
tx102026,31.26,21,124.0,1,4.32,0
tx102027,37.01,13,350.0,2,0.57,0
tx102028,29.3,21,182.0,1,9.55,0
tx102029,420.03,4,55.0,4,63.93,1
tx102030,12.35,11,728.0,1,8.3,0
tx102031,133.71,20,1765.0,3,6.44,0
tx102032,43.29,15,1950.0,2,3.85,0
tx102033,52.51,2,554.0,3,7.59,0
tx102034,45.87,19,1109.0,1,6.48,0
tx102035,37.27,12,882.0,0,0.76,0
tx102036,74.57,17,1232.0,1,0.89,0
tx102037,20.27,18,1893.0,1,17.89,0
tx102038,10.34,17,460.0,1,4.86,0
tx102039,30.81,13,558.0,0,9.86,0
tx102040,90.94,18,1345.0,3,1.21,0
tx102041,32.32,19,489.0,1,1.24,0
tx102042,11.82,2,1446.0,2,1.26,0
tx102043,30.19,7,1754.0,0,3.46,0
tx102044,54.18,9,281.0,0,6.54,0
tx102045,12.95,16,1689.0,2,2.81,0
tx102046,22.71,20,107.0,0,9.5,0
tx102047,94.62,17,1616.0,2,0.66,0
tx102048,16.53,17,1590.0,0,5.13,0
tx102049,16.99,19,469.0,2,1.69,0
tx102050,22.51,6,989.0,0,2.37,0
tx102051,22.45,17,1672.0,1,3.42,0
tx102052,46.4,8,914.0,1,3.07,0
tx102053,79.55,17,100.0,4,2.67,0
tx102054,30.91,17,1083.0,0,0.09,0
tx102055,10.32,10,720.0,1,9.22,0
tx102056,25.52,17,1284.0,0,11.78,0
tx102057,26.83,10,1004.0,1,6.75,0
tx102058,17.28,2,1985.0,1,15.63,0
tx102059,21.63,12,1087.0,2,0.53,0
tx102060,34.38,19,147.0,1,0.13,0
tx102061,59.47,18,1337.0,1,12.81,0
tx102062,57.84,21,818.0,0,14.51,0
tx102063,50.56,16,345.0,0,9.59,0
tx102064,42.32,17,1544.0,1,10.69,0
tx102065,32.37,17,1259.0,1,5.04,0
tx102066,39.11,11,231.0,0,15.28,0
tx102067,14.96,1,1348.0,0,0.73,0
tx102068,25.75,19,435.0,0,1.04,0
tx102069,24.1,7,1018.0,0,5.33,0
tx102070,16.37,11,1933.0,1,6.44,0
tx102071,9.92,21,1324.0,1,1.11,0
tx102072,22.55,17,74.0,1,9.8,0
tx102073,9.86,19,863.0,1,0.93,0
tx102074,53.66,3,64.0,2,2.52,0
tx102075,12.33,13,648.0,1,0.68,0
tx102076,25.79,9,1012.0,0,2.55,0
tx102077,43.44,14,133.0,2,1.72,0
tx102078,15.43,4,926.0,1,2.1,0
tx102079,49.18,21,956.0,0,0.23,0
tx102080,47.88,13,433.0,3,2.07,0
tx102081,20.47,8,306.0,1,2.7,0
tx102082,5.92,17,1016.0,0,3.22,0
tx102083,24.49,14,290.0,1,0.56,0
tx102084,67.92,4,1066.0,2,2.13,0
tx102085,16.55,18,312.0,1,18.75,0
tx102086,33.33,14,356.0,0,1.23,0
tx102087,27.13,15,850.0,2,5.7,0
tx102088,19.46,20,245.0,0,2.57,0
tx102089,28.41,15,1976.0,0,1.23,0
tx102090,35.38,21,830.0,0,0.01,0
tx102091,11.53,12,211.0,0,2.76,0
tx102092,50.63,5,435.0,1,3.74,0
tx102093,37.75,10,69.0,1,2.65,0
tx102094,152.48,3,52.0,4,329.21,1
tx102095,39.88,8,1830.0,1,18.38,0
tx102096,37.7,10,1598.0,0,0.82,0
tx102097,21.62,21,616.0,2,1.64,0
tx102098,22.89,16,1493.0,0,2.07,0
tx102099,26.16,12,861.0,2,3.64,0
tx102100,89.89,17,707.0,0,1.03,0
tx102101,37.35,0,49.0,0,4.9,0
tx102102,16.19,8,248.0,1,0.13,0
tx102103,63.99,16,267.0,1,2.37,0
tx102104,41.05,3,1947.0,2,1.12,0
tx102105,15.6,18,1235.0,2,0.56,0
tx102106,19.2,16,90.0,0,3.0,0
tx102107,34.32,10,272.0,0,2.27,0
tx102108,32.7,16,234.0,1,0.31,0
tx102109,62.62,14,1775.0,0,3.82,0
tx102110,35.83,21,849.0,0,2.59,0
tx102111,8.73,16,1447.0,1,2.4,0
tx102112,86.55,13,1428.0,4,6.88,0
tx102113,49.84,7,1321.0,0,0.89,0
tx102114,20.74,16,1325.0,0,5.58,0
tx102115,25.38,16,1429.0,0,0.62,0
tx102116,21.08,21,1317.0,0,0.05,0
tx102117,30.53,12,435.0,0,3.54,0
tx102118,25.15,9,738.0,0,1.75,0
tx102119,30.07,1,552.0,2,6.73,0
tx102120,56.11,21,1879.0,1,2.69,0
tx102121,27.08,16,513.0,1,7.77,0
tx102122,11.92,17,391.0,1,13.27,0
tx102123,29.22,21,277.0,2,5.94,0
tx102124,35.39,19,133.0,1,7.8,0
tx102125,40.22,10,1652.0,2,3.7,0
tx102126,37.97,4,379.0,1,5.19,0
tx102127,42.11,11,569.0,0,11.92,0
tx102128,10.56,19,1152.0,1,3.37,0
tx102129,18.47,12,332.0,2,9.79,0
tx102130,21.24,17,903.0,2,1.78,0
tx102131,30.77,12,829.0,0,9.43,0
tx102132,15.12,4,1408.0,0,3.42,0
tx102133,43.78,15,603.0,2,4.09,0
tx102134,59.21,10,1657.0,0,12.51,0
tx102135,75.01,18,317.0,1,7.23,0
tx102136,50.37,19,565.0,1,6.13,0
tx102137,13.69,19,1060.0,1,0.02,0
tx102138,11.96,13,1201.0,0,1.59,0
tx102139,47.45,20,982.0,0,1.26,0
tx102140,23.93,16,1401.0,3,13.19,0
tx102141,18.98,6,1280.0,1,30.18,0
tx102142,30.41,20,1447.0,1,5.01,0
tx102143,13.54,15,1241.0,2,3.65,0
tx102144,7.39,20,1171.0,1,5.67,0
tx102145,31.64,13,833.0,3,14.66,0
tx102146,91.6,13,1778.0,1,3.46,0
tx102147,39.76,16,1624.0,1,0.28,0
tx102148,10.39,11,161.0,1,1.9,0
tx102149,31.36,19,646.0,0,11.1,0
tx102150,181.77,9,13.0,12,185.23,1
tx102151,28.85,21,1413.0,0,0.42,0
tx102152,15.52,2,1921.0,1,2.47,0
tx102153,21.58,11,1614.0,0,4.07,0
tx102154,16.14,15,1124.0,3,0.52,0
tx102155,149.41,4,2.0,4,18.5,1
tx102156,20.48,10,1466.0,0,1.48,0
tx102157,21.27,1,1553.0,1,26.98,0
tx102158,35.99,19,1446.0,0,7.89,0
tx102159,30.94,15,1009.0,1,1.49,0
tx102160,6.43,12,529.0,1,0.69,0
tx102161,40.75,14,299.0,0,1.37,0
tx102162,18.76,16,773.0,1,2.06,0
tx102163,22.91,11,1859.0,1,2.78,0
tx102164,35.29,11,818.0,0,20.71,0
tx102165,27.43,9,655.0,0,0.83,0
tx102166,18.04,19,1074.0,0,18.96,0
tx102167,18.01,8,1515.0,1,13.67,0
tx102168,18.33,21,1289.0,1,0.09,0
tx102169,25.03,6,744.0,1,4.02,0
tx102170,53.13,16,876.0,0,7.81,0
tx102171,4.81,13,1651.0,1,12.33,0
tx102172,12.75,17,1004.0,2,6.47,0
tx102173,35.67,21,1034.0,1,3.19,0
tx102174,25.68,14,1058.0,0,19.35,0
tx102175,22.87,15,1967.0,0,4.07,0
tx102176,19.76,19,816.0,1,4.02,0
tx102177,26.63,1,1996.0,2,3.25,0
tx102178,27.65,9,1436.0,0,6.54,0
tx102179,49.94,11,384.0,1,0.22,0
tx102180,23.1,11,1008.0,1,0.33,0
tx102181,31.56,8,655.0,0,1.35,0
tx102182,28.25,16,941.0,1,3.56,0
tx102183,28.41,4,1553.0,1,1.91,0
tx102184,14.2,19,59.0,4,10.79,0
tx102185,130.03,20,935.0,0,4.93,0
tx102186,28.96,14,1222.0,0,13.21,0
tx102187,18.99,21,606.0,2,3.21,0
tx102188,12.07,15,729.0,0,3.04,0
tx102189,24.79,19,926.0,3,1.23,0
tx102190,23.57,12,99.0,1,3.63,0
tx102191,13.23,12,922.0,1,2.88,0
tx102192,24.65,14,660.0,2,0.95,0
tx102193,36.47,14,1550.0,2,19.6,0
tx102194,33.19,14,1037.0,1,0.48,0
tx102195,67.38,17,1610.0,1,9.94,0
tx102196,71.19,19,646.0,1,1.8,0
tx102197,47.07,9,995.0,1,8.03,0
tx102198,15.19,8,144.0,0,7.48,0
tx102199,41.56,15,1868.0,2,0.33,0
tx102200,79.21,16,339.0,2,0.46,0
tx102201,16.61,13,405.0,1,0.93,0
tx102202,30.78,0,1280.0,2,13.59,0
tx102203,56.85,21,604.0,1,8.03,0
tx102204,34.31,20,833.0,0,5.82,0
tx102205,34.03,14,918.0,0,0.6,0
tx102206,28.56,18,1753.0,2,10.28,0
tx102207,51.2,12,1670.0,0,20.11,0
tx102208,11.83,8,1810.0,1,4.65,0
tx102209,354.4,7,54.0,9,110.9,1
tx102210,14.83,2,387.0,1,2.32,0
tx102211,27.68,22,283.0,1,2.37,0
tx102212,30.12,8,1324.0,4,2.73,0
tx102213,36.16,15,1779.0,3,3.38,0
tx102214,17.04,7,1134.0,0,2.72,0
tx102215,13.28,12,1234.0,1,7.15,0
tx102216,47.43,15,1645.0,0,0.03,0
tx102217,38.93,11,1907.0,1,9.84,0
tx102218,21.81,17,575.0,0,1.05,0
tx102219,16.11,12,1264.0,1,8.32,0
tx102220,12.57,15,1869.0,1,1.72,0
tx102221,70.92,11,990.0,0,1.8,0
tx102222,39.38,19,1806.0,0,6.48,0
tx102223,38.41,11,242.0,0,1.15,0
tx102224,63.4,8,577.0,1,10.48,0
tx102225,97.84,10,325.0,2,2.22,0
tx102226,52.3,18,634.0,1,2.18,0
tx102227,27.72,9,122.0,1,4.51,0
tx102228,54.04,8,1241.0,1,3.47,0
tx102229,17.99,20,576.0,1,8.12,0
tx102230,26.64,16,988.0,2,1.2,0
tx102231,10.89,15,425.0,0,2.0,0
tx102232,44.93,8,115.0,0,9.8,0
tx102233,26.96,22,1988.0,0,13.93,0
tx102234,65.84,1,1030.0,1,16.58,0
tx102235,13.21,9,1483.0,0,2.99,0
tx102236,21.76,8,672.0,1,2.56,0
tx102237,34.99,10,1662.0,0,0.04,0
tx102238,77.28,13,356.0,1,1.2,0
tx102239,53.78,22,1785.0,0,13.44,0
tx102240,48.06,17,1979.0,0,5.22,0
tx102241,795.18,0,34.0,7,276.33,1
tx102242,35.07,15,1149.0,1,0.94,0
tx102243,24.94,20,801.0,3,0.07,0
tx102244,41.58,19,1035.0,1,11.04,0
tx102245,9.49,19,110.0,1,2.32,0
tx102246,29.27,15,1923.0,1,3.0,0
tx102247,87.24,15,885.0,3,0.96,0
tx102248,43.23,11,1038.0,1,4.71,0
tx102249,5.77,9,1955.0,1,1.5,0
tx102250,14.61,7,862.0,0,20.43,0
tx102251,14.14,20,1412.0,1,13.41,0
tx102252,51.68,8,1521.0,1,3.67,0
tx102253,46.29,12,1569.0,1,3.24,0
tx102254,30.17,2,264.0,0,2.35,0
tx102255,30.74,8,1523.0,1,4.83,0
tx102256,32.13,8,1150.0,1,3.34,0
tx102257,45.62,16,1129.0,3,5.03,0
tx102258,24.17,8,1505.0,0,2.0,0
tx102259,65.68,9,773.0,0,9.33,0
tx102260,39.69,20,1756.0,1,12.82,0
tx102261,41.65,15,1912.0,0,11.26,0
tx102262,47.19,15,1211.0,0,2.66,0
tx102263,25.48,12,787.0,3,1.75,0
tx102264,42.32,15,1892.0,2,1.35,0
tx102265,39.74,16,177.0,0,0.87,0
tx102266,19.25,20,457.0,2,7.69,0
tx102267,9.54,6,1135.0,2,8.53,0
tx102268,22.98,6,751.0,2,6.11,0
tx102269,69.37,13,1502.0,1,2.74,0
tx102270,37.88,8,1301.0,3,0.45,0
tx102271,26.73,12,368.0,2,1.59,0
tx102272,9.6,7,456.0,2,0.98,0
tx102273,21.42,10,544.0,1,0.65,0
tx102274,54.22,12,591.0,0,20.53,0
tx102275,9.63,20,249.0,2,7.31,0
tx102276,11.28,20,75.0,0,5.17,0
tx102277,8.82,15,1260.0,0,13.59,0
tx102278,74.45,15,1748.0,0,13.23,0
tx102279,73.79,11,1237.0,0,3.02,0
tx102280,93.98,4,1413.0,0,4.5,0
tx102281,44.05,5,132.0,0,2.24,0
tx102282,14.97,11,1027.0,1,8.42,0
tx102283,8.76,3,285.0,1,0.39,0
tx102284,40.52,14,1316.0,3,5.74,0
tx102285,77.8,16,1726.0,1,0.63,0
tx102286,103.15,16,1448.0,1,0.32,0
tx102287,138.32,20,1586.0,0,2.31,0
tx102288,40.1,17,562.0,2,1.32,0
tx102289,13.41,18,1482.0,2,2.86,0
tx102290,107.46,13,1209.0,0,1.84,0
tx102291,53.84,11,405.0,0,3.85,0
tx102292,21.16,0,1370.0,0,0.54,0
tx102293,66.19,13,1998.0,1,1.14,0
tx102294,34.64,14,1838.0,1,0.78,0
tx102295,28.32,2,333.0,0,0.38,0
tx102296,17.16,0,503.0,2,11.57,0
tx102297,16.36,8,1011.0,0,5.75,0
tx102298,30.99,7,1635.0,0,3.73,0
tx102299,5.95,11,1838.0,2,1.05,0
tx102300,14.65,14,1635.0,1,20.37,0
tx102301,44.75,10,683.0,2,15.24,0
tx102302,19.08,0,891.0,0,2.39,0
tx102303,19.94,14,1018.0,2,2.72,0
tx102304,38.44,20,1982.0,0,1.54,0
tx102305,15.63,10,1740.0,0,8.55,0
tx102306,12.22,17,1334.0,1,0.49,0
tx102307,12.02,18,1503.0,1,9.1,0
tx102308,15.36,13,810.0,2,11.52,0
tx102309,22.64,21,771.0,2,1.48,0
tx102310,67.46,21,860.0,1,26.39,0
tx102311,34.0,10,1844.0,1,18.2,0
tx102312,50.53,21,1345.0,3,9.19,0
tx102313,98.95,9,1616.0,0,0.26,0
tx102314,17.92,17,562.0,1,12.2,0
tx102315,13.24,12,882.0,0,2.98,0
tx102316,57.84,17,1129.0,0,3.5,0
tx102317,17.81,14,84.0,3,0.32,0
tx102318,33.85,9,887.0,2,0.84,0
tx102319,30.14,12,323.0,1,12.79,0
tx102320,21.48,15,1109.0,2,2.94,0
tx102321,33.89,18,145.0,0,0.05,0
tx102322,17.57,1,422.0,0,21.12,0
tx102323,35.16,9,1055.0,0,16.02,0
tx102324,7.04,7,601.0,0,4.63,0
tx102325,16.09,1,543.0,2,0.62,0
tx102326,28.8,8,448.0,3,0.43,0
tx102327,18.49,13,1967.0,2,1.9,0
tx102328,24.11,3,938.0,1,3.51,0
tx102329,87.25,9,619.0,0,7.06,0
tx102330,36.38,9,195.0,0,4.69,0
tx102331,438.12,3,32.0,4,68.22,1
tx102332,24.64,19,1526.0,0,0.13,0
tx102333,21.19,14,865.0,1,3.21,0
tx102334,10.55,18,533.0,1,2.76,0
tx102335,15.56,16,1039.0,1,1.16,0
tx102336,17.66,12,1761.0,0,0.56,0
tx102337,105.11,11,1806.0,0,2.72,0
tx102338,41.68,5,370.0,1,3.17,0
tx102339,18.55,17,196.0,1,8.5,0
tx102340,32.7,14,454.0,1,9.84,0
tx102341,23.99,11,1700.0,5,1.04,0
tx102342,26.63,0,507.0,2,10.57,0
tx102343,35.81,16,780.0,1,6.72,0
tx102344,21.3,19,951.0,3,6.12,0
tx102345,48.3,21,1739.0,2,13.13,0
tx102346,54.46,10,262.0,2,7.34,0
tx102347,12.71,15,985.0,0,4.98,0
tx102348,34.18,21,1320.0,0,3.69,0
tx102349,15.97,7,782.0,2,6.14,0
tx102350,43.46,7,1558.0,2,3.53,0
tx102351,28.71,18,1949.0,0,0.33,0
tx102352,35.72,16,125.0,1,7.15,0
tx102353,24.45,19,1487.0,1,1.46,0
tx102354,15.65,1,1869.0,0,0.65,0
tx102355,64.31,0,107.0,1,16.29,0
tx102356,20.29,14,1618.0,0,7.27,0
tx102357,24.8,14,699.0,1,3.78,0
tx102358,11.01,19,1711.0,4,8.62,0
tx102359,8.86,12,109.0,1,1.41,0
tx102360,36.74,17,1872.0,1,10.73,0
tx102361,11.44,10,1306.0,1,12.97,0
tx102362,7.78,18,692.0,3,1.42,0
tx102363,36.93,16,263.0,2,1.14,0
tx102364,31.25,18,954.0,2,3.99,0
tx102365,23.47,13,977.0,0,8.43,0
tx102366,84.04,12,399.0,1,0.1,0
tx102367,32.22,16,552.0,0,2.69,0
tx102368,44.47,11,394.0,2,1.09,0
tx102369,18.25,13,411.0,0,1.69,0
